target,target_name,frequency_hz,parameter,base_sample_size,teacher_S1,teacher_ST,teacher_S1_ci_low,teacher_S1_ci_high,teacher_ST_ci_low,teacher_ST_ci_high,mlp_S1,mlp_ST,mlp_minus_teacher_S1,mlp_minus_teacher_ST
re,R_real,2620.47244094488,lambda_prime,1024,0.00180032169901945,0.00147979496080482,-0.0656917773255228,0.055304672015327,0.00123188073012607,0.00174738066689466,0.00166733631270288,0.00179224850926091,-0.000132985386316564,0.000312453548456093
re,R_real,2620.47244094488,k0_prime,1024,0.00270916471387594,0.00926807764052088,-0.062747757124537,0.0639404300790291,0.00757947077540731,0.0107501869717043,0.00561194612916949,0.0112847746840978,0.00290278141529354,0.00201669704357696
re,R_real,2658.66141732283,sigma,1024,0.466549125401156,0.721582683542828,0.382730421618829,0.52620837640699,0.64552466320375,0.803423620908826,0.46690165157662,0.717543056005257,0.000352526175463441,-0.00403962753757015
re,R_real,2658.66141732283,alpha_infinity,1024,0.193743202994674,0.373817362509857,0.113635273114643,0.284030261699892,0.325375930779086,0.444186174819171,0.197530979845367,0.378716472633118,0.00378777685069287,0.00489911012326033
re,R_real,2658.66141732283,lambda,1024,0.0756131460934061,0.163646522914903,-0.0155466721801272,0.133221994003464,0.141212715877209,0.194153598370647,0.073898536096641,0.160727912849901,-0.00171460999676509,-0.00291861006500219
re,R_real,2658.66141732283,lambda_prime,1024,0.00166371739218962,0.00157552510431492,-0.0654240821223462,0.0523791854245135,0.00132239832527738,0.00184340322574477,0.00155985799101044,0.00163974097960551,-0.000103859401179185,6.42158752905951e-05
re,R_real,2658.66141732283,k0_prime,1024,0.00312943493760276,0.0100626226408102,-0.0623900940647069,0.0636917538049073,0.00822484026629728,0.0117599693651124,0.0058141589618611,0.0122893933037412,0.00268472402425834,0.002226770662931
re,R_real,2696.85039370079,sigma,1024,0.438764593509102,0.70397460234418,0.349470896538964,0.500253243461109,0.63124275439885,0.784221741930938,0.435766587858166,0.69901080045811,-0.00299800565093655,-0.00496380188606982
re,R_real,2696.85039370079,alpha_infinity,1024,0.208087536221699,0.398630288562331,0.129688140751443,0.29771381659432,0.347481966657937,0.473328373952785,0.21290662345719,0.406657766846421,0.0048190872354914,0.00802747828409062
re,R_real,2696.85039370079,lambda,1024,0.0778029782946357,0.166753807704218,-0.0157717020643138,0.135657745651276,0.144533122303604,0.199855060206618,0.0759842923766906,0.1634957429263,-0.0018186859179451,-0.0032580647779184
re,R_real,2696.85039370079,lambda_prime,1024,0.00155400778260251,0.00168140863068613,-0.0670775910093069,0.0513376511212855,0.00141715469682624,0.00196701445198519,0.00231408625446561,0.0018577006308351,0.000760078471863102,0.000176292000148962
re,R_real,2696.85039370079,k0_prime,1024,0.00370120574413701,0.0109702789636022,-0.0617348692078801,0.0627305544731245,0.0089832605820434,0.0127648099090042,0.00710583088288697,0.0139204425404862,0.00340462513874995,0.00295016357688396
re,R_real,2735.03937007874,sigma,1024,0.411289959758202,0.686092821220864,0.31930043733776,0.474358375887697,0.616601997034107,0.76451545264697,0.413670589142581,0.681427337570501,0.002380629384379,-0.00466548365036301
re,R_real,2735.03937007874,alpha_infinity,1024,0.222684183391697,0.423656508884233,0.146253968734721,0.311547738947276,0.369803777004361,0.50257370129838,0.227065162345023,0.427167069945289,0.00438097895332668,0.00351056106105591
re,R_real,2735.03937007874,lambda,1024,0.0797559286854536,0.169470314419872,-0.0152000594318649,0.136345213689585,0.147560990958618,0.202134893801414,0.080998032019773,0.165113416432042,0.0012421033343194,-0.00435689798782976
re,R_real,2735.03937007874,lambda_prime,1024,0.00147420922115626,0.0017994674536743,-0.0655735419067935,0.0525605112366599,0.00152446383232187,0.00211414978889728,0.00432115097675045,0.00208477098165006,0.00284694175559419,0.000285303527975765
re,R_real,2735.03937007874,k0_prime,1024,0.00444197807491098,0.0120070558466915,-0.0618626938542504,0.0620258808679462,0.0097955093644954,0.0140306910313363,0.00834392117036831,0.0146467909729645,0.00390194309545733,0.00263973512627295
re,R_real,2773.22834645669,sigma,1024,0.384295003164503,0.668021068697882,0.288517757924612,0.45008094004564,0.598958693803314,0.744403228347161,0.383341330822378,0.663577141754866,-0.000953672342124734,-0.00444392694301576
re,R_real,2773.22834645669,alpha_infinity,1024,0.237444645782706,0.448745773703292,0.163232830828852,0.325428927767999,0.392210787788831,0.531734760403531,0.240975287076497,0.458374539505064,0.00353064129379088,0.00962876580177169
re,R_real,2773.22834645669,lambda,1024,0.0814449167292729,0.171782308129143,-0.0139136860329481,0.136640337057676,0.150281398589905,0.205915392637126,0.0798883908776636,0.167101083141106,-0.00155652585160926,-0.00468122498803619
re,R_real,2773.22834645669,lambda_prime,1024,0.00142717179532736,0.00193207254365,-0.0637964557026183,0.0538654029259004,0.001644597095866,0.00227612200341189,0.00230895298941058,0.00216045499316428,0.00088178119408322,0.000228382449514283
re,R_real,2773.22834645669,k0_prime,1024,0.00536975357102842,0.0131902961018885,-0.0603570120947583,0.061600238520761,0.0107827964698425,0.0152897122822222,0.00699615822905508,0.0152805459459165,0.00162640465802666,0.00209024984402803
re,R_real,2811.41732283465,sigma,1024,0.357951649778593,0.649848938414212,0.258652391356322,0.430597958206469,0.581430068848227,0.725698306637797,0.357995742927806,0.647691598355173,4.40931492134977e-05,-0.00215734005903967
re,R_real,2811.41732283465,alpha_infinity,1024,0.252272372266102,0.473737883179142,0.180512175979963,0.339247590054485,0.414563117625819,0.560615758948628,0.254091877638519,0.476528979807356,0.00181950537241793,0.00279109662821442
re,R_real,2811.41732283465,lambda,1024,0.082844455092646,0.173680623333475,-0.0127690973352554,0.136716307040263,0.150506532970286,0.209398641350807,0.0817270240854268,0.170370022217621,-0.00111743100721928,-0.00331060111585402
re,R_real,2811.41732283465,lambda_prime,1024,0.00141553679705608,0.00208197371143397,-0.0617485715610486,0.0552429522884766,0.00176861310686413,0.00245558473558437,-0.000321000012331485,0.00212368014568354,-0.00173653680938757,4.17064342495758e-05
re,R_real,2811.41732283465,k0_prime,1024,0.00650295502394116,0.0145386413780301,-0.0584645617585782,0.0614740774696674,0.0119952443241936,0.0169066352431231,0.00875461669443556,0.017690077796278,0.0022516616704944,0.00315143641824793
re,R_real,2849.6062992126,sigma,1024,0.332431270181269,0.631670803488529,0.229927576440707,0.409538820831231,0.564117614949172,0.708134898257577,0.333457526215795,0.629253588247676,0.00102625603452666,-0.00241721524085325
re,R_real,2849.6062992126,alpha_infinity,1024,0.267063624406531,0.498464297610932,0.19796759199517,0.35288876250415,0.436712781489138,0.589014960288889,0.271456269009569,0.50726198127096,0.00439264460303801,0.00879768366002781
re,R_real,2849.6062992126,lambda,1024,0.0839311975325602,0.175161177259562,-0.011852047102568,0.13808136630089,0.149130757582992,0.212273959732381,0.080177492858155,0.167236385598024,-0.00375370467440517,-0.00792479166153776
re,R_real,2849.6062992126,lambda_prime,1024,0.00144169533869876,0.00225232926293781,-0.0603746572671073,0.0566819001853147,0.00191250457916117,0.00265562232945029,0.00119018848260599,0.00263876081436151,-0.000251506856092765,0.000386431551423704
re,R_real,2849.6062992126,k0_prime,1024,0.00786033827196142,0.0160719748361354,-0.05678690515228,0.061665417755834,0.0133903422560365,0.0188398036558673,0.00879090286741924,0.0187497681394339,0.000930564595457817,0.00267779330329845
re,R_real,2887.79527559055,sigma,1024,0.307901794416754,0.613584574577478,0.20256313001603,0.387447539880028,0.547123381106824,0.690419625073017,0.308999246141221,0.610474625785573,0.00109745172446762,-0.00310994879190507
re,R_real,2887.79527559055,alpha_infinity,1024,0.281708542367544,0.522750006555779,0.215463929163434,0.36623398714235,0.458505122150378,0.616727367858386,0.286519988318011,0.531183010230101,0.00481144595046634,0.00843300367432198
re,R_real,2887.79527559055,lambda,1024,0.0846844804077297,0.176225408192519,-0.011186766281567,0.138931475999722,0.14832025895396,0.214515057479536,0.0831368434047502,0.168184917295226,-0.00154763700297944,-0.00804049089729245
re,R_real,2887.79527559055,lambda_prime,1024,0.00150774889971772,0.00244673509376551,-0.0604255901970627,0.0581691449678127,0.00208000575389013,0.0028797800459448,0.0026003330778871,0.00267466211455894,0.00109258417816938,0.000227927020793427
re,R_real,2887.79527559055,k0_prime,1024,0.00946089543467299,0.0178113402695114,-0.0572068298362636,0.0621895069550713,0.0147836880260261,0.0208333725835805,0.0124537510382726,0.0210681783228487,0.00299285560359963,0.00325683805333724
re,R_real,2925.9842519685,sigma,1024,0.284524719045627,0.59569033385227,0.177645037524727,0.366519541864836,0.530014824150372,0.672652080798345,0.286743936016188,0.592208174464336,0.00221921697056093,-0.00348215938793417
re,R_real,2925.9842519685,alpha_infinity,1024,0.296092392417172,0.546415618035018,0.227728533704479,0.37916308270978,0.4797804468916,0.64354757059069,0.299916508804623,0.552346292989611,0.00382411638745128,0.00593067495459298
re,R_real,2925.9842519685,lambda,1024,0.0850868418009016,0.176880617531697,-0.010794565467324,0.139244528170372,0.149605500952073,0.216104329828127,0.0854533676366879,0.170213594140525,0.000366525835786224,-0.00666702339117242
re,R_real,2925.9842519685,lambda_prime,1024,0.00161547253560057,0.00266925282163152,-0.0602054471075661,0.0596898255785722,0.00227536686483637,0.0031363104405909,0.00248669651540911,0.00293812073708733,0.000871223979808544,0.000268867915455814
re,R_real,2925.9842519685,k0_prime,1024,0.0113237491907284,0.0197788373115894,-0.0563612603123691,0.063058520469401,0.0164460568123721,0.0230531972544246,0.0144960731744804,0.0227659306499722,0.003172323983752,0.00298709333838276
re,R_real,2964.17322834646,sigma,1024,0.262452089482686,0.578088884164304,0.154596358174021,0.346908984331671,0.511457476418453,0.654935166413548,0.266474162719538,0.573757729006203,0.00402207323685277,-0.00433115515810156
re,R_real,2964.17322834646,alpha_infinity,1024,0.31009696885452,0.569279619126419,0.238556575856562,0.391555947625568,0.503051505143758,0.669272668280827,0.311580758185202,0.572736525805796,0.00148378933068261,0.00345690667937715
re,R_real,2964.17322834646,lambda,1024,0.0851245019548512,0.177140196477219,-0.0106929521008952,0.13900311199939,0.147873163023061,0.217033911024367,0.0864195368608207,0.172640428384051,0.00129503490596949,-0.00449976809316754
re,R_real,2964.17322834646,lambda_prime,1024,0.00176628140577784,0.00292443659409098,-0.0596930042434205,0.060152135941299,0.00250340112511021,0.00343208206323057,0.00262979821543918,0.00296483548052373,0.000863516809661347,4.03988864327554e-05
re,R_real,2964.17322834646,k0_prime,1024,0.0134680375047652,0.0219974929629333,-0.0522317917513786,0.0642813129004934,0.0182983755003476,0.0255186976221574,0.016209451341868,0.0261184187544035,0.0027414138371028,0.00412092579147025
re,R_real,3002.36220472441,sigma,1024,0.241823545535469,0.560880258089652,0.133324550764672,0.328755857778917,0.49358191971086,0.637373645067601,0.244843027024955,0.556263309573824,0.00301948148948628,-0.00461694851582839
re,R_real,3002.36220472441,alpha_infinity,1024,0.323602116204862,0.591160751613238,0.249043641159587,0.403294328274063,0.522024375596999,0.693705190818328,0.327286513108258,0.596368473241395,0.00368439690339561,0.00520772162815653
re,R_real,3002.36220472441,lambda,1024,0.0847877891433999,0.177023721527384,-0.0121775554577752,0.138195147078624,0.145837730156591,0.217306498906551,0.0855039904947603,0.170736448222567,0.000716201351360413,-0.00628727330481682
re,R_real,3002.36220472441,lambda_prime,1024,0.00196120118990672,0.00321735825279917,-0.0609895886903382,0.0595226837606903,0.00276953386284991,0.00377324711509886,0.00386589802964077,0.00367299405418257,0.00190469683973404,0.000455635801383398
re,R_real,3002.36220472441,k0_prime,1024,0.0159127878025603,0.0244911101852715,-0.0488251453686246,0.0658632257984286,0.0204191724209202,0.0282498591721906,0.018325005166824,0.028216853030792,0.00241221736426367,0.00372574284552049
re,R_real,3040.55118110236,sigma,1024,0.222763518619486,0.544162234903201,0.113935839005634,0.312182662231215,0.47648237333024,0.6182176054932,0.223511553980027,0.542321479543401,0.000748035360541022,-0.00184075535979999
re,R_real,3040.55118110236,alpha_infinity,1024,0.336487332042304,0.611880441617515,0.258397175538199,0.414263488450164,0.538870885277662,0.716655924989426,0.340329919225908,0.619559600480975,0.00384258718360386,0.00767915886346038
re,R_real,3040.55118110236,lambda,1024,0.0840714962138606,0.176556907118993,-0.0142273194165532,0.135996497580017,0.143553261121095,0.216935894925667,0.0830301042287547,0.166813351586748,-0.00104139198510589,-0.0097435555322446
re,R_real,3040.55118110236,lambda_prime,1024,0.00220084287586964,0.00355363057381084,-0.0649139420804121,0.0588028931858867,0.00307985330422894,0.00417114917611083,0.00184316618239144,0.00393362118695863,-0.000357676693478193,0.000379990613147785
re,R_real,3040.55118110236,k0_prime,1024,0.0186767790931981,0.0272840947034719,-0.0449729834856105,0.0689942670881557,0.0228393659625525,0.0314522603895533,0.0206412624140054,0.0304038520182269,0.00196448332080734,0.00311975731475497
re,R_real,3078.74015748031,sigma,1024,0.205378665358656,0.528028914550366,0.0965162016835633,0.297291390326418,0.46024717038278,0.598978170142228,0.209280467364565,0.525586654384745,0.00390180200590828,-0.00244226016562143
re,R_real,3078.74015748031,alpha_infinity,1024,0.348633407182125,0.631265220716746,0.268655493418273,0.42435372184938,0.556446657487595,0.737946567233677,0.352340057119618,0.636031909700965,0.00370664993749303,0.00476668898421906
re,R_real,3078.74015748031,lambda,1024,0.08297515479027,0.175771408531717,-0.014739292914796,0.134861613955392,0.141079558016678,0.215947215971194,0.0838852009977692,0.16850825970946,0.000910046207499238,-0.0072631488222574
re,R_real,3078.74015748031,lambda_prime,1024,0.00248538233541784,0.00393942832421309,-0.0644089241266963,0.0579861283949797,0.00344116225954154,0.00463770302531113,0.00136791372085832,0.00390013788464473,-0.00111746861455952,-3.92904395683669e-05
re,R_real,3078.74015748031,k0_prime,1024,0.0217783899618943,0.03040126137863,-0.0431744879643097,0.0734654367057884,0.0255917110749915,0.0351578884221012,0.0234073106754693,0.0346839161523365,0.00162892071357501,0.00428265477370645
re,R_real,3116.92913385827,sigma,1024,0.189755614392773,0.512569396251121,0.0811301177540148,0.28416092289109,0.444957868928429,0.580434600288551,0.193597270931026,0.51395580805322,0.00384165653825252,0.00138641180209909
re,R_real,3116.92913385827,alpha_infinity,1024,0.359924058487797,0.649149078114248,0.27963851535857,0.432788986509783,0.572699008195127,0.757541275909784,0.36096765538324,0.655527369018472,0.00104359689544331,0.00637829090422426
re,R_real,3116.92913385827,lambda,1024,0.0815032164130336,0.174704473302761,-0.0154244651567292,0.133340143406754,0.138481251934397,0.214376750511307,0.0822052433799608,0.165257722671548,0.000702026966927227,-0.00944675063121267
re,R_real,3116.92913385827,lambda_prime,1024,0.00281454507309531,0.00438150686414251,-0.0626501078597763,0.0596787905091527,0.00385348862239876,0.00516673131490386,0.00224723116586423,0.00434818473652422,-0.000567313907231082,-3.33221276182846e-05
re,R_real,3116.92913385827,k0_prime,1024,0.0252354297276577,0.0338676215259442,-0.0436947039730768,0.0780063862244202,0.0283905822397497,0.0392877546323114,0.0284199271675172,0.0378261209193667,0.00318449743985949,0.00395849939342251
re,R_real,3155.11811023622,sigma,1024,0.175959091748675,0.497866605572743,0.0678196530990364,0.272844925046182,0.431919259066394,0.563409584109336,0.178112656559529,0.496804985321651,0.00215356481085438,-0.00106162025109235
re,R_real,3155.11811023622,alpha_infinity,1024,0.370247510249058,0.665375688923031,0.292006396858412,0.438605705758915,0.587479705633587,0.774903043671158,0.371560990031097,0.669235343682727,0.00131347978203855,0.0038596547596963
re,R_real,3155.11811023622,lambda,1024,0.0796651325712635,0.173398444526187,-0.016288972812373,0.131359744338746,0.137309300708792,0.213049203221286,0.0812824575559871,0.1640551527293,0.00161732498472356,-0.009343291796887
re,R_real,3155.11811023622,lambda_prime,1024,0.00318759655861245,0.00488721796314477,-0.0610946304965387,0.0618750566635875,0.00428723271296,0.00576552828956645,0.0027615512847885,0.00520621042384517,-0.00042604527382395,0.000318992460700399
re,R_real,3155.11811023622,k0_prime,1024,0.0290649493941986,0.0377081523169366,-0.0436997472186442,0.0826153233664213,0.0314766240254416,0.0438698197163773,0.0317386397721318,0.0412063978991645,0.00267369037793319,0.00349824558222794
re,R_real,3193.30708661417,sigma,1024,0.164030475913093,0.483996307911063,0.0566038881437032,0.263370308194951,0.420195979783874,0.547889583468879,0.164743222376572,0.482121974455461,0.00071274646347852,-0.00187433345560167
re,R_real,3193.30708661417,alpha_infinity,1024,0.379497982934469,0.679800472197524,0.303298222671966,0.443349143079051,0.600649807529298,0.790286909598418,0.381476117837163,0.686164419438259,0.00197813490269338,0.00636394724073563
re,R_real,3193.30708661417,lambda,1024,0.0774753285017703,0.171900124207501,-0.0173374087794969,0.132885020648034,0.136117461540542,0.213213698189011,0.0782760321949943,0.162068191776883,0.000800703693224047,-0.00983193243061806
re,R_real,3193.30708661417,lambda_prime,1024,0.00360333864801599,0.00546452237175607,-0.063239636564496,0.0639245546090554,0.00477297077295837,0.00644757488274154,0.00398831831274282,0.00561139423006616,0.000384979664726837,0.000146871858310092
re,R_real,3193.30708661417,k0_prime,1024,0.033283028331655,0.0419475489015715,-0.0412666921528373,0.0872611114075184,0.0348780761413071,0.0489307993349371,0.0377661682446465,0.0465976622272863,0.00448313991299154,0.00465011332571481
re,R_real,3231.49606299213,sigma,1024,0.153986817800828,0.471026338742112,0.0468742364262719,0.255736297650674,0.409499230266475,0.533947301292917,0.156271614021299,0.468281988331475,0.00228479622047095,-0.00274435041063759
re,R_real,3231.49606299213,alpha_infinity,1024,0.387577052887853,0.69229244346395,0.313387764937319,0.450236394748252,0.611893220158272,0.803449884647867,0.391866589738041,0.700941203056323,0.00428953685018818,0.00864875959237366
re,R_real,3231.49606299213,lambda,1024,0.0749530686252721,0.170260009001963,-0.0210221302363112,0.134014118501174,0.134876486811666,0.212650699474263,0.0749454896181617,0.161374165394001,-7.57900711034765e-06,-0.00888584360796221
re,R_real,3231.49606299213,lambda_prime,1024,0.00406011277600649,0.00612199847148321,-0.0650588594577537,0.0658140116647246,0.00533100450205624,0.00721956345906346,0.00444073216374408,0.00635598344653789,0.000380619387737591,0.000233984975054681
re,R_real,3231.49606299213,k0_prime,1024,0.0379045319107116,0.0466099590919872,-0.036258647502075,0.0901167647463745,0.0388274975713285,0.0544957219913493,0.0407979071160207,0.0498603287493852,0.00289337520530908,0.00325036965739802
re,R_real,3269.68503937008,sigma,1024,0.145820344277234,0.459016072266147,0.0404167183138671,0.249914119258524,0.399881346300725,0.522403055710734,0.15101622984315,0.457189934991953,0.00519588556591544,-0.00182613727419328
re,R_real,3269.68503937008,alpha_infinity,1024,0.394394852898267,0.702735839470746,0.322163591403393,0.458276981230645,0.619552561505555,0.814561267517433,0.39818679914285,0.706973425192248,0.00379194624458268,0.00423758572150235
re,R_real,3269.68503937008,lambda,1024,0.0721222144230171,0.168531413932809,-0.0207801403131307,0.134662765623999,0.133626880746599,0.210240725038446,0.0751562901493127,0.157540750063972,0.00303407572629555,-0.0109906638688375
re,R_real,3269.68503937008,lambda_prime,1024,0.00455581086629264,0.00686884599441397,-0.0665407114598189,0.0658609799167515,0.0059587687326968,0.00807177624792418,0.00796847789913158,0.00723219912451205,0.00341266703283893,0.000363353130098075
re,R_real,3269.68503937008,k0_prime,1024,0.0429428345560263,0.0517186993472434,-0.03045783515496,0.0931866487943446,0.0434087601099077,0.0605988849308582,0.0476874468945678,0.0554002267501322,0.00474461233854151,0.00368152740288876
re,R_real,3307.87401574803,sigma,1024,0.139498447909637,0.448016140725521,0.0353679241477193,0.245847293276068,0.391383103582344,0.511645921901707,0.140015055168741,0.447133348537407,0.000516607259104407,-0.000882792188114268
re,R_real,3307.87401574803,alpha_infinity,1024,0.399871091142912,0.711031506950579,0.327878413761079,0.461204221058118,0.624017452169253,0.824857348984586,0.40104096185776,0.718802664708279,0.00116987071484809,0.00777115775770043
re,R_real,3307.87401574803,lambda,1024,0.0690108783120713,0.166769501885944,-0.0228815995334459,0.132159546773598,0.132410373991911,0.207609035747852,0.071901021072155,0.157649994582713,0.0028901427600837,-0.00911950730323113
re,R_real,3307.87401574803,lambda_prime,1024,0.00508789525752162,0.00771488332920402,-0.0676773376149098,0.067930300198772,0.00667513300740769,0.00906926474677295,0.00523781556709835,0.00791818847164941,0.000149920309576723,0.000203305142445389
re,R_real,3307.87401574803,k0_prime,1024,0.0484095018647432,0.0572959493656071,-0.0238333786814522,0.0964790325727654,0.0483343997762562,0.0674138667881375,0.052958427782836,0.0605948806251467,0.00454892591809275,0.00329893125953951
re,R_real,3346.06299212598,sigma,1024,0.134964151244292,0.438068407278753,0.0322600469704072,0.243452501943745,0.38403388695178,0.501143029333839,0.137038484533284,0.436570305109525,0.00207433328899187,-0.00149810216922758
re,R_real,3346.06299212598,alpha_infinity,1024,0.403935874389361,0.717098061610344,0.331942583795873,0.462702963492931,0.630882960686471,0.832814656345917,0.404391674374434,0.721979956206548,0.000455799985072169,0.00488189459620358
re,R_real,3346.06299212598,lambda,1024,0.0656509795782698,0.165030237720284,-0.0253094966608653,0.128494235077026,0.129765227748335,0.20530108782661,0.0691803003093957,0.15727967276402,0.00352932073112588,-0.00775056495626392
re,R_real,3346.06299212598,lambda_prime,1024,0.00565342937022861,0.00867053628030341,-0.0684646009231271,0.0704103637328839,0.00748539409574784,0.010174004441452,0.00694087924068632,0.00902395305299317,0.0012874498704577,0.000353416772689763
re,R_real,3346.06299212598,k0_prime,1024,0.0543139245099667,0.0633624207974059,-0.0163583224256314,0.100254464636356,0.053566269836871,0.0748182444571606,0.058790692910006,0.0659784764410986,0.0044767684000393,0.00261605564369265
re,R_real,3384.25196850394,sigma,1024,0.13213702203614,0.429206186319482,0.0309995521365971,0.242620980199948,0.377852220777852,0.489019564475572,0.134891677530976,0.426804618144754,0.002754655494836,-0.00240156817472725
re,R_real,3384.25196850394,alpha_infinity,1024,0.406530330197079,0.720872837674441,0.334599456040745,0.462729281444371,0.63282225363662,0.838371665817718,0.408574801091441,0.727307116921505,0.00204447089436255,0.00643427924706463
re,R_real,3384.25196850394,lambda,1024,0.0620777106346206,0.163369285718607,-0.0277969996637759,0.124608229365205,0.126313127591347,0.204843179033948,0.064354289504675,0.154449133089684,0.00227657887005439,-0.0089201526289229
re,R_real,3384.25196850394,lambda_prime,1024,0.00624912132759348,0.00974681528380949,-0.0689019659871999,0.0715551380326253,0.00839872214464137,0.0114071817807731,0.00638186345576341,0.00973410508576399,0.000132742128169938,-1.27101980455027e-05
re,R_real,3384.25196850394,k0_prime,1024,0.0606628955758964,0.0699369933970256,-0.00801065534364764,0.104776031976657,0.0586384009401366,0.0823826861536089,0.0651677179863125,0.0729873263264455,0.00450482241041605,0.00305033292941992
re,R_real,3422.44094488189,sigma,1024,0.130914507205857,0.421454696879546,0.0314727009171633,0.243220368029956,0.371602451807653,0.47957546760484,0.132192687240697,0.419448842292065,0.00127818003484004,-0.00200585458748104
re,R_real,3422.44094488189,alpha_infinity,1024,0.407607031908792,0.722312661541727,0.335793149990542,0.461247081610609,0.628897620535067,0.841482138920276,0.411549406038064,0.729467473352665,0.00394237412927245,0.00715481181093802
re,R_real,3422.44094488189,lambda,1024,0.0583289237890312,0.161840867923575,-0.0302835545819797,0.120549916698701,0.123105838625208,0.204572669664577,0.0599785176696896,0.152725796875962,0.00164959388065844,-0.00911507104761325
re,R_real,3422.44094488189,lambda_prime,1024,0.00687138326355718,0.0109552769624215,-0.0689922824109832,0.0724948702452421,0.00942460755518705,0.0127835234982678,0.00717721980257258,0.0109278135038933,0.000305836539015392,-2.74634585282936e-05
re,R_real,3422.44094488189,k0_prime,1024,0.0674601217184887,0.0770363092880788,0.00122550403560462,0.109425517386742,0.064157076333338,0.0905750180713395,0.0738434276835025,0.0806294148118416,0.0063833059650138,0.00359310552376271
re,R_real,3460.62992125984,sigma,1024,0.131173648364432,0.414831727430139,0.0335468232221717,0.245096958658007,0.366396504199523,0.47084096189781,0.132352761651852,0.413206318526521,0.00117911328742026,-0.00162540890361784
re,R_real,3460.62992125984,alpha_infinity,1024,0.407130239302901,0.721394495038784,0.335479927898873,0.460094177716175,0.624133120058714,0.842114915158158,0.410047435375028,0.727151486184465,0.00291719607212615,0.00575699114568073
re,R_real,3460.62992125984,lambda,1024,0.0544444503562498,0.16049659883541,-0.0327047305333563,0.116367893980251,0.121123537675983,0.204527773340757,0.0588373155080453,0.149948599922054,0.00439286515179549,-0.010547998913356
re,R_real,3460.62992125984,lambda_prime,1024,0.00751640956907473,0.0123079644750126,-0.0687414706794436,0.073224871620728,0.0105950528444987,0.0143150663126867,0.00915903915562866,0.0123590948795225,0.00164262958655392,5.11304045098769e-05
re,R_real,3460.62992125984,k0_prime,1024,0.0747056571090504,0.084674312871346,0.0113585494691292,0.115492290013556,0.0700459336317856,0.0993907634538034,0.0816100214794925,0.086714001844508,0.00690436437044206,0.00203968897316202
re,R_real,3498.8188976378,sigma,1024,0.132773140837495,0.409348483996902,0.0370717606624508,0.247820649416026,0.36603902457517,0.462832541535909,0.133619309323557,0.407683686066123,0.000846168486062226,-0.00166479793077923
re,R_real,3498.8188976378,alpha_infinity,1024,0.405075976826961,0.718116004006634,0.333628867988667,0.4584456003852,0.619787495517344,0.840253746052803,0.410340357167448,0.726348205696614,0.0052643803404866,0.00823220168997985
re,R_real,3498.8188976378,lambda,1024,0.050465365383743,0.159384309253622,-0.0349934126904223,0.114558336603124,0.121096746207359,0.204740208754416,0.0538617999995568,0.149543483471314,0.00339643461581374,-0.00984082578230874
re,R_real,3498.8188976378,lambda_prime,1024,0.00818027779305497,0.0138173193329688,-0.0681581140554561,0.0732467231286635,0.0119191025532135,0.0160405441534388,0.00925078941128454,0.0140244907202547,0.00107051161822957,0.000207171387285904
re,R_real,3498.8188976378,k0_prime,1024,0.0823952475521728,0.0928617202277446,0.0222649997218315,0.122397123431281,0.0763722447059641,0.109073625826539,0.0895016037373965,0.09405574653548,0.00710635618522371,0.00119402630773535
re,R_real,3537.00787401575,sigma,1024,0.135555701376639,0.40501058785771,0.0418814682806495,0.244903714847491,0.364077065671487,0.455618920161441,0.138370811189816,0.403396032966123,0.00281510981317779,-0.00161455489158691
re,R_real,3537.00787401575,alpha_infinity,1024,0.401431980370406,0.71249611619945,0.330222462763755,0.455301925583708,0.613761499137034,0.835897257716383,0.403936238687999,0.715632803988252,0.00250425831759271,0.00313668778880194
re,R_real,3537.00787401575,lambda,1024,0.0464332125397264,0.158546869075191,-0.0370810876794623,0.111602360286256,0.12163885160583,0.205233856306383,0.0518598272901825,0.148708675649753,0.00542661475045603,-0.00983819342543871
re,R_real,3537.00787401575,lambda_prime,1024,0.00885907626433358,0.0154960551703362,-0.0672529602979206,0.0726363669578376,0.0133915566499701,0.0180035979816538,0.0114465487304696,0.0155313622170592,0.002587472466136,3.53070467229849e-05
re,R_real,3537.00787401575,k0_prime,1024,0.0905195706230371,0.101605397672616,0.0303490306298679,0.129451908621782,0.0831595818530812,0.119194820493637,0.0986380274823724,0.102184355870553,0.00811845685933532,0.000578958197936796
re,R_real,3575.1968503937,sigma,1024,0.139350717150767,0.40181918384961,0.0477957735758106,0.242670000993325,0.361726871968992,0.451610649888021,0.140118316198384,0.399308416388934,0.000767599047616807,-0.00251076746067613
re,R_real,3575.1968503937,alpha_infinity,1024,0.396197552622128,0.70457563824564,0.325257164535458,0.450667479878508,0.606112175800944,0.829059135692361,0.400131656599172,0.710018488581566,0.00393410397704408,0.00544285033592584
re,R_real,3575.1968503937,lambda,1024,0.0423892049014003,0.158021016064245,-0.0388991964550292,0.107024615972379,0.119285049444028,0.206023382412089,0.0458741362653273,0.148571123417725,0.00348493136392702,-0.00944989264652021
re,R_real,3575.1968503937,lambda_prime,1024,0.00954906265060973,0.0173569813402763,-0.066038336924753,0.0717499444510337,0.0150222372002593,0.0201675393434701,0.0118717430594578,0.0172265880269448,0.00232268040884809,-0.000130393313331506
