Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_99_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_99_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_98_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_96_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_97_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_95_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_94_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_HF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_93_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_LF Sound Reflection Factor continuous Im	Frequency in Hz	Acrylic_92_HF Sound Reflection Factor continuous Im	
1512,5	0,0660137683153152					1512,5	0,00965697783976793	1512,5	0,0844583287835121					1512,5	-0,006719711702317	1512,5	0,13463106751442					1512,5	0,195378601551056	1512,5	0,231292113661766					1512,5	0,298235893249512	1512,5	-0,724602580070496					1512,5	-0,535417139530182	1512,5	-0,245254516601563					1512,5	-0,428398609161377	1512,5	-0,186895757913589					1512,5	-0,124113142490387	1512,5	-0,0838915482163429					1512,5	-0,013402970507741	
1515,625	0,0639025643467903					1515,625	0,00772816594690084	1515,625	0,0838653519749641					1515,625	-0,00852995552122593	1515,625	0,133131995797157					1515,625	0,195279255509377	1515,625	0,231763407588005					1515,625	0,299720048904419	1515,625	-0,724576950073242					1515,625	-0,534889340400696	1515,625	-0,244161263108253					1515,625	-0,427294164896011	1515,625	-0,184684380888939					1515,625	-0,123549550771713	1515,625	-0,08287762850523					1515,625	-0,0130611294880509	
1518,75	0,058325782418251					1518,75	0,00378825864754617	1518,75	0,0824823155999184					1518,75	-0,0110314786434174	1518,75	0,13163623213768					1518,75	0,194442883133888	1518,75	0,232449799776077					1518,75	0,301741033792496	1518,75	-0,724898099899292					1518,75	-0,533493995666504	1518,75	-0,242781490087509					1518,75	-0,425593852996826	1518,75	-0,182437226176262					1518,75	-0,123017311096191	1518,75	-0,0823302790522575					1518,75	-0,0131114581599832	
1521,875	0,0583247132599354					1521,875	0,00382517650723457	1521,875	0,0824047401547432					1521,875	-0,0109340259805322	1521,875	0,131427884101868					1521,875	0,194167628884315	1521,875	0,233113527297974					1521,875	0,302996814250946	1521,875	-0,724256575107574					1521,875	-0,533046662807465	1521,875	-0,241967484354973					1521,875	-0,425142019987106	1521,875	-0,18052314221859					1521,875	-0,122026659548283	1521,875	-0,0814431235194206					1521,875	-0,0125874374061823	
1525	0,0538421720266342					1525	-0,000357894285116345	1525	0,0802009776234627					1525	-0,0144600523635745	1525	0,129624679684639					1525	0,192918092012405	1525	0,23301474750042					1525	0,30401822924614	1525	-0,725381076335907					1525	-0,532776892185211	1525	-0,240821242332458					1525	-0,424072235822678	1525	-0,178328260779381					1525	-0,121194444596767	1525	-0,0808368846774101					1525	-0,0128450384363532	
1528,125	0,0513496585190296					1528,125	-0,00165382539853454	1528,125	0,079994335770607					1528,125	-0,0153320878744125	1528,125	0,129424497485161					1528,125	0,192618563771248	1528,125	0,233307972550392					1528,125	0,304730504751205	1528,125	-0,722626328468323					1528,125	-0,529533207416534	1528,125	-0,238442435860634					1528,125	-0,420975983142853	1528,125	-0,175592571496964					1528,125	-0,119777120649815	1528,125	-0,0794751644134521					1528,125	-0,0123732760548592	
1531,25	0,0499658994376659					1531,25	-0,00214284518733621	1531,25	0,079899825155735					1531,25	-0,0156851336359978	1531,25	0,129123494029045					1531,25	0,192757144570351	1531,25	0,234155610203743					1531,25	0,306180417537689	1531,25	-0,722321748733521					1531,25	-0,529077649116516	1531,25	-0,237535074353218					1531,25	-0,420496940612793	1531,25	-0,173892572522163					1531,25	-0,118950761854649	1531,25	-0,0788181871175766					1531,25	-0,0119920196011662	
1534,375	0,0465723276138306					1534,375	-0,00470005255192518	1534,375	0,0791462436318398					1534,375	-0,0173902045935392	1534,375	0,128397956490517					1534,375	0,191887617111206	1534,375	0,234358787536621					1534,375	0,30754166841507	1534,375	-0,719451129436493					1534,375	-0,526218593120575	1534,375	-0,235268920660019					1534,375	-0,417584031820297	1534,375	-0,17109988629818					1534,375	-0,117595143616199	1534,375	-0,0779333040118217					1534,375	-0,0122931580990553	
1537,5	0,0465886667370796					1537,5	-0,00531934341415763	1537,5	0,0785984396934509					1537,5	-0,0180966202169657	1537,5	0,12842820584774					1537,5	0,191469669342041	1537,5	0,235181212425232					1537,5	0,308612257242203	1537,5	-0,719816088676453					1537,5	-0,526514410972595	1537,5	-0,234477952122688					1537,5	-0,41715806722641	1537,5	-0,169422969222069					1537,5	-0,116765573620796	1537,5	-0,0772357061505318					1537,5	-0,0121654886752367	
1540,625	0,045610886067152					1540,625	-0,00631160801276565	1540,625	0,0780926868319511					1540,625	-0,0191434901207685	1540,625	0,128163859248161					1540,625	0,19118832051754	1540,625	0,235890135169029					1540,625	0,310263842344284	1540,625	-0,720747709274292					1540,625	-0,52690851688385	1540,625	-0,233943939208984					1540,625	-0,416833758354187	1540,625	-0,168132945895195					1540,625	-0,116185441613197	1540,625	-0,0766431763768196					1540,625	-0,0122531205415726	
1543,75	0,040889997035265					1543,75	-0,00937063153833151	1543,75	0,0772819519042969					1543,75	-0,0209253057837486	1543,75	0,127748057246208					1543,75	0,190681487321854	1543,75	0,235797062516212					1543,75	0,311025559902191	1543,75	-0,717675089836121					1543,75	-0,52346795797348	1543,75	-0,231680437922478					1543,75	-0,413455545902252	1543,75	-0,165633499622345					1543,75	-0,11452978104353	1543,75	-0,0757363513112068					1543,75	-0,0125343883410096	
1546,875	0,0369626842439175					1546,875	-0,012470425106585	1546,875	0,0764432176947594					1546,875	-0,0230611208826303	1546,875	0,127132937312126					1546,875	0,190037742257118	1546,875	0,236180767416954					1546,875	0,31200647354126	1546,875	-0,717375218868256					1546,875	-0,521844565868378	1546,875	-0,229712575674057					1546,875	-0,411451637744904	1546,875	-0,163385808467865					1546,875	-0,113173723220825	1546,875	-0,0748532265424728					1546,875	-0,0125299813225865	
1550	0,034758634865284					1550	-0,014599927701056	1550	0,075603224337101					1550	-0,0250470023602247	1550	0,126671746373177					1550	0,189668148756027	1550	0,236735612154007					1550	0,31363633275032	1550	-0,719624102115631					1550	-0,52273827791214	1550	-0,229139819741249					1550	-0,411510497331619	1550	-0,162053167819977					1550	-0,112219125032425	1550	-0,0743789970874786					1550	-0,0128185721114278	
1553,125	0,0326267667114735					1553,125	-0,0159156192094088	1553,125	0,0753949359059334					1553,125	-0,0258712768554688	1553,125	0,126878350973129					1553,125	0,189397811889648	1553,125	0,236854881048203					1553,125	0,314140528440475	1553,125	-0,717233717441559					1553,125	-0,520221829414368	1553,125	-0,226932272315025					1553,125	-0,409075170755386	1553,125	-0,159830763936043					1553,125	-0,110314831137657	1553,125	-0,0733573883771896					1553,125	-0,0131282368674874	
1556,25	0,0329313613474369					1556,25	-0,0165852252393961	1556,25	0,0754103139042854					1556,25	-0,0267992075532675	1556,25	0,12693727016449					1556,25	0,189599186182022	1556,25	0,237696424126625					1556,25	0,315622240304947	1556,25	-0,720463514328003					1556,25	-0,522527277469635	1556,25	-0,227366030216217					1556,25	-0,410329699516296	1556,25	-0,159425407648087					1556,25	-0,110015980899334	1556,25	-0,07288508862257					1556,25	-0,0134750809520483	
1559,375	0,0255670249462128					1559,375	-0,0214262530207634	1559,375	0,0736851319670677					1559,375	-0,0297025386244059	1559,375	0,12609438598156					1559,375	0,188602596521378	1559,375	0,237592101097107					1559,375	0,315578430891037	1559,375	-0,717258930206299					1559,375	-0,518353819847107	1559,375	-0,224698185920715					1559,375	-0,406551331281662	1559,375	-0,156918793916702					1559,375	-0,108400292694569	1559,375	-0,0720777660608292					1559,375	-0,0146734658628702	
1562,5	0,0254962015897036					1562,5	-0,0215030051767826	1562,5	0,0740835294127464					1562,5	-0,0292072407901287	1562,5	0,12669762969017					1562,5	0,189003363251686	1562,5	0,238177835941315					1562,5	0,31612691283226	1562,5	-0,715572595596313					1562,5	-0,516626060009003	1562,5	-0,223246425390244					1562,5	-0,405264228582382	1562,5	-0,155342116951942					1562,5	-0,106908470392227	1562,5	-0,0709068477153778					1562,5	-0,0145751750096679	
1565,625	0,023783640936017					1565,625	-0,0234092399477959	1565,625	0,0736665278673172					1565,625	-0,0307726748287678	1565,625	0,12650154531002					1565,625	0,188829779624939	1565,625	0,23809327185154					1565,625	0,316023379564285	1565,625	-0,715215384960175					1565,625	-0,51537024974823	1565,625	-0,221675932407379					1565,625	-0,403249502182007	1565,625	-0,153879150748253					1565,625	-0,105380475521088	1565,625	-0,0697981342673302					1565,625	-0,014579338952899	
1568,75	0,0222776476293802					1568,75	-0,0244957450777292	1568,75	0,0731687396764755					1568,75	-0,0317800976336002	1568,75	0,125943586230278					1568,75	0,188458800315857	1568,75	0,238064557313919					1568,75	0,315802246332169	1568,75	-0,710825860500336					1568,75	-0,511695981025696	1568,75	-0,219705626368523					1568,75	-0,399945139884949	1568,75	-0,151808604598045					1568,75	-0,103436857461929	1568,75	-0,0689451619982719					1568,75	-0,0148518895730376	
1571,875	0,0208982434123755					1571,875	-0,0261935330927372	1571,875	0,0726228356361389					1571,875	-0,0330403670668602	1571,875	0,1260596960783					1571,875	0,188527017831802	1571,875	0,238927692174911					1571,875	0,316297233104706	1571,875	-0,714358329772949					1571,875	-0,513048946857452	1571,875	-0,218884617090225					1571,875	-0,400468200445175	1571,875	-0,150902971625328					1571,875	-0,102711871266365	1571,875	-0,0679785832762718					1571,875	-0,0149173326790333	
1575	0,0180049892514944					1575	-0,0288818720728159	1575	0,0721159428358078					1575	-0,0352617502212524	1575	0,12534536421299					1575	0,188458323478699	1575	0,239764779806137					1575	0,316876977682114	1575	-0,71648782491684					1575	-0,51358026266098	1575	-0,218326613306999					1575	-0,40040785074234	1575	-0,150091350078583					1575	-0,10209796577692	1575	-0,0674262195825577					1575	-0,0152618130668998	
1578,125	0,0161076411604881					1578,125	-0,0298485402017832	1578,125	0,0718993619084358					1578,125	-0,0355500653386116	1578,125	0,125016763806343					1578,125	0,188223779201508	1578,125	0,239847555756569					1578,125	0,316605299711227	1578,125	-0,711979866027832					1578,125	-0,509999573230743	1578,125	-0,216331839561462					1578,125	-0,397366732358933	1578,125	-0,148522704839706					1578,125	-0,10065284371376	1578,125	-0,0665004625916481					1578,125	-0,0152308763936162	
1581,25	0,00874968711286783					1581,25	-0,0352670401334763	1581,25	0,0702973306179047					1581,25	-0,039407305419445	1581,25	0,123971082270145					1581,25	0,187378361821175	1581,25	0,239743307232857					1581,25	0,31623050570488	1581,25	-0,712290406227112					1581,25	-0,5083909034729	1581,25	-0,215006217360497					1581,25	-0,395341753959656	1581,25	-0,147376522421837					1581,25	-0,0997225940227509	1581,25	-0,0660368651151657					1581,25	-0,0156169878318906	
1584,375	0,00945075508207083					1584,375	-0,0352860316634178	1584,375	0,070551410317421					1584,375	-0,0394713915884495	1584,375	0,124024219810963					1584,375	0,187488883733749	1584,375	0,240004792809486					1584,375	0,315633207559586	1584,375	-0,710335195064545					1584,375	-0,506514549255371	1584,375	-0,213685378432274					1584,375	-0,393752127885818	1584,375	-0,145812258124352					1584,375	-0,0982131808996201	1584,375	-0,065105028450489					1584,375	-0,0152770103886724	
1587,5	0,00714530190452933					1587,5	-0,0365181602537632	1587,5	0,0703525692224503					1587,5	-0,0401636026799679	1587,5	0,12384881824255					1587,5	0,187581583857536	1587,5	0,240336254239082					1587,5	0,315537214279175	1587,5	-0,709348499774933					1587,5	-0,504970550537109	1587,5	-0,212357506155968					1587,5	-0,391959637403488	1587,5	-0,144304275512695					1587,5	-0,096883662045002	1587,5	-0,0644359812140465					1587,5	-0,0151344211772084	
1590,625	0,00520408898591995					1590,625	-0,0379325076937675	1590,625	0,0700905695557594					1590,625	-0,041318841278553	1590,625	0,123303145170212					1590,625	0,187718719244003	1590,625	0,241143971681595					1590,625	0,316380470991135	1590,625	-0,711057245731354					1590,625	-0,505628049373627	1590,625	-0,212171658873558					1590,625	-0,391958892345428	1590,625	-0,143619790673256					1590,625	-0,0960577577352524	1590,625	-0,0636085346341133					1590,625	-0,0148662542924285	
1593,75	0,00640245294198394					1593,75	-0,0385902412235737	1593,75	0,0698454082012177					1593,75	-0,0420450419187546	1593,75	0,122868649661541					1593,75	0,187531188130379	1593,75	0,241828188300133					1593,75	0,31643146276474	1593,75	-0,712786674499512					1593,75	-0,505508542060852	1593,75	-0,210991233587265					1593,75	-0,391555517911911	1593,75	-0,141975119709969					1593,75	-0,0946498066186905	1593,75	-0,0624515861272812					1593,75	-0,0145799582824111	
1596,875	0,000505186384543777					1596,875	-0,0426918230950832	1596,875	0,0683433637022972					1596,875	-0,0448222644627094	1596,875	0,121335975825787					1596,875	0,186960652470589	1596,875	0,241815894842148					1596,875	0,315686166286469	1596,875	-0,7120521068573					1596,875	-0,503578722476959	1596,875	-0,209629058837891					1596,875	-0,38960012793541	1596,875	-0,140773072838783					1596,875	-0,0939931645989418	1596,875	-0,0623312592506409					1596,875	-0,0149997621774673	
1600	-0,00265117501839995					1600	-0,0440752133727074	1600	0,068618044257164					1600	-0,0453852713108063	1600	0,121103145182133					1600	0,187649607658386	1600	0,242497995495796					1600	0,315977096557617	1600	-0,712630987167358					1600	-0,502637684345245	1600	-0,208403900265694					1600	-0,388277858495712	1600	-0,139395996928215					1600	-0,0926844552159309	1600	-0,0611527487635612					1600	-0,0141465878114104	
1603,125	-0,00856793113052845					1603,125	-0,0471172407269478	1603,125	0,0680053308606148					1603,125	-0,0472676232457161	1603,125	0,120161987841129					1603,125	0,187427267432213	1603,125	0,242803335189819					1603,125	0,315769344568253	1603,125	-0,708779036998749					1603,125	-0,498734086751938	1603,125	-0,206681728363037					1603,125	-0,385108232498169	1603,125	-0,137408405542374					1603,125	-0,0912307649850845	1603,125	-0,0606436878442764					1603,125	-0,0142019744962454	
1606,25	-0,00618255464360118					1606,25	-0,0464688315987587	1606,25	0,0682711154222488					1606,25	-0,0470146276056767	1606,25	0,120320022106171					1606,25	0,187689408659935	1606,25	0,243610963225365					1606,25	0,315919995307922	1606,25	-0,711791932582855					1606,25	-0,500158131122589	1606,25	-0,206376820802689					1606,25	-0,385798007249832	1606,25	-0,136574938893318					1606,25	-0,0898867696523666	1606,25	-0,0597686059772968					1606,25	-0,0131357414647937	
1609,375	-0,0172444395720959					1609,375	-0,0530439466238022	1609,375	0,0657301619648933					1609,375	-0,0519467853009701	1609,375	0,118484415113926					1609,375	0,186979591846466	1609,375	0,243122711777687					1609,375	0,314720004796982	1609,375	-0,70857572555542					1609,375	-0,496327549219131	1609,375	-0,204298317432404					1609,375	-0,382370740175247	1609,375	-0,133906409144402					1609,375	-0,0886165574193001	1609,375	-0,0600675381720066					1609,375	-0,0137998973950744	
1612,5	-0,0155413569882512					1612,5	-0,0522943399846554	1612,5	0,0660150200128555					1612,5	-0,0507319159805775	1612,5	0,118199355900288					1612,5	0,187072664499283	1612,5	0,24383819103241					1612,5	0,314162045717239	1612,5	-0,703583836555481					1612,5	-0,492956787347794	1612,5	-0,203047543764114					1612,5	-0,380124151706696	1612,5	-0,131798639893532					1612,5	-0,0873990431427956	1612,5	-0,0590476244688034					1612,5	-0,0133867720142007	
1615,625	-0,0167558174580336					1615,625	-0,0533021800220013	1615,625	0,0658745840191841					1615,625	-0,0513423830270767	1615,625	0,117853388190269					1615,625	0,187280923128128	1615,625	0,244337499141693					1615,625	0,313652575016022	1615,625	-0,702270746231079					1615,625	-0,491121232509613	1615,625	-0,201600432395935					1615,625	-0,377951771020889	1615,625	-0,129645064473152					1615,625	-0,0860354378819466	1615,625	-0,0578077472746372					1615,625	-0,0124683268368244	
1618,75	-0,0263253934681416					1618,75	-0,0590735524892807	1618,75	0,0639957264065742					1618,75	-0,0556620359420776	1618,75	0,116475984454155					1618,75	0,186640128493309	1618,75	0,244238272309303					1618,75	0,313117295503616	1618,75	-0,702439904212952					1618,75	-0,489222377538681	1618,75	-0,200504943728447					1618,75	-0,375687152147293	1618,75	-0,127660617232323					1618,75	-0,0852237790822983	1618,75	-0,0574877932667732					1618,75	-0,0117457360029221	
1621,875	-0,0227598864585161					1621,875	-0,0570662096142769	1621,875	0,0650418624281883					1621,875	-0,0541331507265568	1621,875	0,117415189743042					1621,875	0,187105178833008	1621,875	0,245081663131714					1621,875	0,313001692295074	1621,875	-0,705058097839355					1621,875	-0,489891469478607	1621,875	-0,200610458850861					1621,875	-0,376981437206268	1621,875	-0,126204654574394					1621,875	-0,0839060544967651	1621,875	-0,0563794076442719					1621,875	-0,0102520994842052	
1625	-0,0210078284144402					1625	-0,0569398477673531	1625	0,0649103671312332					1625	-0,0538567937910557	1625	0,117550745606422					1625	0,186797484755516	1625	0,244708821177483					1625	0,310927927494049	1625	-0,700110137462616					1625	-0,486237525939941	1625	-0,198622092604637					1625	-0,373635143041611	1625	-0,122968263924122					1625	-0,0822129473090172	1625	-0,0559470504522324					1625	-0,0096492525190115	
1628,125	-0,0240142792463303					1628,125	-0,0585934221744537	1628,125	0,0642768070101738					1628,125	-0,055045310407877	1628,125	0,117413341999054					1628,125	0,187286034226418	1628,125	0,245322212576866					1628,125	0,311175674200058	1628,125	-0,70086807012558					1628,125	-0,485365986824036	1628,125	-0,197454646229744					1628,125	-0,372588545084	1628,125	-0,120949491858482					1628,125	-0,0808346644043922	1628,125	-0,0552804730832577					1628,125	-0,00826200656592846	
1631,25	-0,031585268676281					1631,25	-0,0624843277037144	1631,25	0,062567837536335					1631,25	-0,0574095956981182	1631,25	0,117439642548561					1631,25	0,186883702874184	1631,25	0,244965076446533					1631,25	0,311011612415314	1631,25	-0,695369362831116					1631,25	-0,480161011219025	1631,25	-0,195202320814133					1631,25	-0,368297278881073	1631,25	-0,118672296404839					1631,25	-0,0796307921409607	1631,25	-0,0547778941690922					1631,25	-0,00709484750404954	
