Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Acrylic_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Acrylic_92_HF Sound Absorption Coefficient 1/3-octave	
1400	0,43318890981959					1400	0,665977345692663	1400	0,902335732746392					1400	0,773459972067096	1400	0,926116955928116					1400	0,936730104917293	1400	0,936408545809036					1400	0,956803635945047																																	
1403,125	0,436408587599444					1403,125	0,668821258195006	1403,125	0,903786734474685					1403,125	0,776139494740897	1403,125	0,926717188727988					1403,125	0,937349717484587	1403,125	0,937177170843945					1403,125	0,956688525020753																																	
1406,25	0,438833825922386					1406,25	0,6708596666526	1406,25	0,904979176836049					1406,25	0,778037104745206	1406,25	0,927115094747627					1406,25	0,937798606807419	1406,25	0,937868447895385					1406,25	0,956031341412695																																	
1409,375	0,441129932756836					1409,375	0,672814298422336	1409,375	0,906385009545403					1409,375	0,779882046164329	1409,375	0,927641853434057					1409,375	0,938387136827184	1409,375	0,938925299131447					1409,375	0,95503101243417																																	
1412,5	0,438096348719668					1412,5	0,671739837695627	1412,5	0,906486248534					1412,5	0,779341436443486	1412,5	0,927422014427958					1412,5	0,938305287466935	1412,5	0,939366029448119					1412,5	0,954517611328105																																	
1415,625	0,43937937379399					1415,625	0,673410666643514	1415,625	0,90745524790949					1415,625	0,780877613159681	1415,625	0,927631474221646					1415,625	0,938632339222153	1415,625	0,9400282015754					1415,625	0,953061295503537																																	
1418,75	0,439968499143449					1418,75	0,674441195377919	1418,75	0,908616806027937					1418,75	0,782158428802172	1418,75	0,927883334145867					1418,75	0,939045907176774	1418,75	0,940940016343406					1418,75	0,951148003517151																																	
1421,875	0,434962124158765					1421,875	0,671710169204781	1421,875	0,908404155564694					1421,875	0,78075750289202	1421,875	0,927390684748314					1421,875	0,938995900221458	1421,875	0,94122437204645					1421,875	0,950016700333042																																	
1425	0,44051599865545					1425	0,675907580792717	1425	0,909842007657713					1425	0,783608000325867	1425	0,928185615037153					1425	0,939557377653242	1425	0,941516530191407					1425	0,947934846158838																																	
1428,125	0,446899808668835					1428,125	0,680377119731384	1428,125	0,911474804829637					1428,125	0,786927582444739	1428,125	0,928880130475731					1428,125	0,940240888629273	1428,125	0,941722544594638					1428,125	0,945560863302063																																	
1431,25	0,447227636689033					1431,25	0,681010230012673	1431,25	0,912198719750296					1431,25	0,78767800450435	1431,25	0,928960126782803					1431,25	0,940604395693121	1431,25	0,941835366902055					1431,25	0,943895412032153																																	
1434,375	0,446458300216159					1434,375	0,681842251897813	1434,375	0,913154460645122					1434,375	0,788520672631915	1434,375	0,929101396778545					1434,375	0,940978795275821	1434,375	0,942127196478285					1434,375	0,941998200642305																																	
1437,5	0,448557429621881					1437,5	0,683633420885592	1437,5	0,913976225673595					1437,5	0,790168040446571	1437,5	0,929353587262422					1437,5	0,941220763530775	1437,5	0,94217145274506					1437,5	0,940722525221556																																	
1440,625	0,448416383928667					1440,625	0,684375014601444	1440,625	0,914773892241353					1440,625	0,790899590452255	1440,625	0,929443411735881					1440,625	0,941529342697982	1440,625	0,942262324118229					1440,625	0,938806692097748																																	
1443,75	0,449884047591442					1443,75	0,686151159701595	1443,75	0,915766243786718					1443,75	0,792329838483175	1443,75	0,929784640003727					1443,75	0,941892822049983	1443,75	0,942310958622965					1443,75	0,937332157094845																																	
1446,875	0,449558022309732					1446,875	0,686872677975159	1446,875	0,916493448993702					1446,875	0,793075653867718	1446,875	0,929945346376647					1446,875	0,942120827693483	1446,875	0,942042447927487					1446,875	0,935652022159882																																	
1450	0,454662800808289					1450	0,690368763311011	1450	0,917659587055377					1450	0,795594090175919	1450	0,930491623474248					1450	0,942518067459456	1450	0,941827888797577					1450	0,934018719224831																																	
1453,125	0,456238417932965					1453,125	0,691699536346332	1453,125	0,918402664739031					1453,125	0,79674625405829	1453,125	0,930724448714707					1453,125	0,942664503294334	1453,125	0,941726890020542					1453,125	0,932577395679405																																	
1456,25	0,456852769129083					1456,25	0,692786724326137	1456,25	0,919369171849838					1456,25	0,797569304939529	1456,25	0,931145279822202					1456,25	0,942921708769004	1456,25	0,94163853287061					1456,25	0,930897008962032																																	
1459,375	0,452023887205404					1459,375	0,690260315225469	1459,375	0,918955576012496					1459,375	0,796086730581247	1459,375	0,930616145509403					1459,375	0,942594414000276	1459,375	0,941137552575034					1459,375	0,929371480809003																																	
1462,5	0,457138151736795					1462,5	0,69497440477613	1462,5	0,920938298953416					1462,5	0,799868063093124	1462,5	0,932025639527377					1462,5	0,94326296064917	1462,5	0,9413369076045					1462,5	0,92816960251887																																	
1465,625	0,457910639079085					1465,625	0,696326038401541	1465,625	0,92176324565745					1465,625	0,80101370266625	1465,625	0,93232621544658					1465,625	0,943314649435577	1465,625	0,941183278761045					1465,625	0,926814308085279																																	
1468,75	0,455973577427953					1468,75	0,695867251365388	1468,75	0,922362391529103					1468,75	0,800819008156852	1468,75	0,932581479848269					1468,75	0,943460050489081	1468,75	0,941031171268583					1468,75	0,925445155306527																																	
1471,875	0,457569131738255					1471,875	0,697838363202147	1471,875	0,923279209121533					1471,875	0,80218433568876	1471,875	0,933448528833507					1471,875	0,943734131155045	1471,875	0,940831651103186					1471,875	0,923962666927163																																	
1475	0,459948991872715					1475	0,699313422504595	1475	0,923574599431442					1475	0,803083433225086	1475	0,933812856017814					1475	0,943704772074073	1475	0,940532002123011					1475	0,922838170293726																																	
1478,125	0,460745338650535					1478,125	0,700245152616698	1478,125	0,924132179695755					1478,125	0,80403513483072	1478,125	0,934486497669946					1478,125	0,943690266381997	1478,125	0,940302674078032					1478,125	0,921502738860814																																	
1481,25	0,456545860049934					1481,25	0,699171799963426	1481,25	0,924705324194082					1481,25	0,80354268894438	1481,25	0,935034224312791					1481,25	0,943729329219819	1481,25	0,940075667538509					1481,25	0,920083797744129																																	
1484,375	0,45994552653447					1484,375	0,701949811794112	1484,375	0,925926747520718					1484,375	0,805843863226582	1484,375	0,936458678391212					1484,375	0,944127572766107	1484,375	0,94000947275182					1484,375	0,919127920619678																																	
1487,5	0,462661326241921					1487,5	0,703697193665028	1487,5	0,926539880717593					1487,5	0,807117153850182	1487,5	0,937377228356666					1487,5	0,944144218652993	1487,5	0,939889071825372					1487,5	0,918125723793007																																	
1490,625	0,465497406731445					1490,625	0,70611402136237	1490,625	0,927688240126479					1490,625	0,80909886950493	1490,625	0,938908265715489					1490,625	0,944592695223111	1490,625	0,939917759783122					1490,625	0,917146117047835																																	
1493,75	0,467853528819769					1493,75	0,707819164498082	1493,75	0,928521138969321					1493,75	0,810549011063068	1493,75	0,939843447621159					1493,75	0,944799372943806	1493,75	0,9399003956233					1493,75	0,916355060760242																																	
1496,875	0,464361510727808					1496,875	0,706524744169157	1496,875	0,928802962288007					1496,875	0,810018290852395	1496,875	0,940768029219513					1496,875	0,944885821149606	1496,875	0,939781250302489					1496,875	0,915137496763166																																	
1500	0,461033883224116					1500	0,70563038024259	1500	0,929318715522273					1500	0,809893760622708	1500	0,941927566862772					1500	0,945046858496215	1500	0,939562862294692					1500	0,914225051449708																																	
1503,125	0,465920326256623					1503,125	0,708983117736043	1503,125	0,930205955189642					1503,125	0,812293022414349	1503,125	0,943215359829313					1503,125	0,945360579015448	1503,125	0,939503877498301					1503,125	0,913487312483589																																	
1506,25	0,479088015251409					1506,25	0,71684223600809	1506,25	0,932224339334192					1506,25	0,817854414289341	1506,25	0,945417699150295					1506,25	0,946260096722696	1506,25	0,939933114687378					1506,25	0,913306377104094																																	
1509,375	0,475530956682492					1509,375	0,715569847543902	1509,375	0,932695921748247					1509,375	0,817622972121448	1509,375	0,946414921506283					1509,375	0,946541203582073	1509,375	0,939742959623974					1509,375	0,912101289692347																																	
1512,5	0,4705932498095					1512,5	0,713235200889932	1512,5	0,932717009673304					1512,5	0,816429486948759	1512,5	0,946944448983924					1512,5	0,946423128645841	1512,5	0,939466163808887					1512,5	0,910875720767455																																	
1515,625	0,470904674163729					1515,625	0,713833698605017	1515,625	0,933351877730224					1515,625	0,817346948342979	1515,625	0,94816755370687					1515,625	0,946601520381544	1515,625	0,93941702007673					1515,625	0,909997291403835																																	
1518,75	0,471120826261781					1518,75	0,715369781208337	1518,75	0,934253814985415					1518,75	0,818748174491501	1518,75	0,949388564278636					1518,75	0,947058707883462	1518,75	0,939188812692535					1518,75	0,908780440084351																																	
1521,875	0,47205064985762					1521,875	0,715846645410737	1521,875	0,934661196298629					1521,875	0,819134712006462	1521,875	0,950138106632788					1521,875	0,947408425351503	1521,875	0,939025101173144					1521,875	0,908034494430717																																	
1525	0,470923348796491					1525	0,716148665044477	1525	0,93557293466476					1525	0,819953657314921	1525	0,951396474186973					1525	0,948094516330666	1525	0,939169525852691					1525	0,907407930119906																																	
1528,125	0,475174384877953					1528,125	0,719591816832654	1528,125	0,936746110806073					1528,125	0,822544159485355	1528,125	0,952416546733173					1528,125	0,948551530059621	1528,125	0,939251085191691					1528,125	0,906986219408759																																	
1531,25	0,475754665835359					1531,25	0,720072226803723	1531,25	0,937193109462829					1531,25	0,822936295920779	1531,25	0,953088496609274					1531,25	0,948695401342455	1531,25	0,938958840977679					1531,25	0,906109738705599																																	
1534,375	0,480221089569394					1534,375	0,723071884758382	1534,375	0,938384406020103					1534,375	0,825321166100835	1534,375	0,954238793438873					1534,375	0,94935052334325	1534,375	0,939002360918708					1534,375	0,905267008312005																																	
1537,5	0,47969427838125					1537,5	0,722754307455989	1537,5	0,938842376362456					1537,5	0,825651664188631	1537,5	0,95480205036047					1537,5	0,94970516799726	1537,5	0,938724444811795					1537,5	0,904610484540184																																	
1540,625	0,478442414306587					1540,625	0,722327569655941	1540,625	0,939171768137549					1540,625	0,825883139086249	1540,625	0,955305338771078					1540,625	0,949947967263325	1540,625	0,938481665604262					1540,625	0,903586215963645																																	
1543,75	0,483270449521093					1543,75	0,725893494683367	1543,75	0,940351672689578					1543,75	0,828616637746255	1543,75	0,956245977136247					1543,75	0,950523500141259	1543,75	0,938663747862308					1543,75	0,903105999161416																																	
1546,875	0,484006538130107					1546,875	0,727522725884276	1546,875	0,941388567703736					1546,875	0,830175729879044	1546,875	0,95714229255316					1546,875	0,951077363394788	1546,875	0,938615639177609					1546,875	0,902494953209514																																	
1550	0,480932950876848					1550	0,726531542371335	1550	0,941779094513864					1550	0,830031754539841	1550	0,957693036607563					1550	0,951432860219043	1550	0,938424011989154					1550	0,901467930199211																																	
1553,125	0,484511253628901					1553,125	0,729115957058138	1553,125	0,942817349356766					1553,125	0,831988171584396	1553,125	0,958356010377055					1553,125	0,951959107321881	1553,125	0,938518456104514					1553,125	0,901143376437626																																	
1556,25	0,479847819490838					1556,25	0,726690203181223	1556,25	0,942617974340224					1556,25	0,830911330010483	1556,25	0,958470468756027					1556,25	0,951948631330678	1556,25	0,938188177366288					1556,25	0,900201028541427																																	
1559,375	0,48488594267336					1559,375	0,73085023435941	1559,375	0,944081225847481					1559,375	0,833833762325952	1559,375	0,959476696339428					1559,375	0,952678435301825	1559,375	0,938354790197559					1559,375	0,900194949775899																																	
1562,5	0,487305802615456					1562,5	0,73263511182927	1562,5	0,944672662280362					1562,5	0,834907847426461	1562,5	0,959816533897255					1562,5	0,952848310256643	1562,5	0,938243534359435					1562,5	0,899851333692499																																	
1565,625	0,487901274757391					1565,625	0,733845543476915	1565,625	0,945433025845355					1565,625	0,836442881180998	1565,625	0,960318565423048					1565,625	0,95323827201351	1565,625	0,938439815497901					1565,625	0,899916669262505																																	
1568,75	0,494230295924411					1568,75	0,737567163517902	1568,75	0,946375772808182					1568,75	0,839033903637266	1568,75	0,961092361504287					1568,75	0,953784094740804	1568,75	0,938571832167647					1568,75	0,900048354206305																																	
1571,875	0,489255419721151					1571,875	0,736094679077503	1571,875	0,946815449345721					1571,875	0,838533555579646	1571,875	0,961337245475515					1571,875	0,953907836749055	1571,875	0,938292471308821					1571,875	0,899733529163006																																	
1575	0,486321005711428					1575	0,735401136773646	1575	0,947132783615655					1575	0,838430170679158	1575	0,96176112587021					1575	0,954059465731629	1575	0,937966555642625					1575	0,899356063853676																																	
1578,125	0,492825245555507					1578,125	0,739009471774125	1578,125	0,948031014721403					1578,125	0,840835871099768	1578,125	0,962311812855241					1578,125	0,95444081171675	1578,125	0,938050835330206					1578,125	0,899529095431869																																	
1581,25	0,492565826424577					1581,25	0,740294948164203	1581,25	0,948830613212937					1581,25	0,842151969010821	1581,25	0,962911330937405					1581,25	0,954944754282512	1581,25	0,9381622780329					1581,25	0,899754378001676																																	
1584,375	0,495334613435631					1584,375	0,74219793564103	1584,375	0,949361057288493					1584,375	0,843401260962559	1584,375	0,963356779431932					1584,375	0,955202087979787	1584,375	0,938159035982003					1584,375	0,900142295637912																																	
1587,5	0,496773680986807					1587,5	0,743671161629794	1587,5	0,949954804519192					1587,5	0,844754532436659	1587,5	0,963837747860508					1587,5	0,955426708104481	1587,5	0,938086488704577					1587,5	0,90020721231166																																	
1590,625	0,49437050294156					1590,625	0,742901414822138	1590,625	0,950070499683378					1590,625	0,844660977397577	1590,625	0,96416969061825					1590,625	0,955534588261248	1590,625	0,937803538695936					1590,625	0,8996823914435																																	
1593,75	0,491894195519001					1593,75	0,742971915467403	1593,75	0,950604319629544					1593,75	0,844916501383756	1593,75	0,964746361100659					1593,75	0,955873467707884	1593,75	0,93761892613144					1593,75	0,899658550750015																																	
1596,875	0,492981524038473					1596,875	0,74458585696324	1596,875	0,951384845384985					1596,875	0,846202716468411	1596,875	0,965460522823218					1596,875	0,956211000209104	1596,875	0,93763988764519					1596,875	0,900117246173585																																	
1600	0,492150075135472					1600	0,745412745020062	1600	0,951859375718752					1600	0,847180472613832	1600	0,965902785697553					1600	0,956197214248753	1600	0,937455065776365					1600	0,899958354214744																																	
