Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Re	Frequency in Hz	Acrylic_98 Sound Reflection Factor continuous Im	
625	0.66096693277359	625	-0.543490648269653	
628.125	0.658296942710876	628.125	-0.548427283763886	
631.25	0.657760977745056	631.25	-0.549026906490326	
634.375	0.654561579227448	634.375	-0.549538850784302	
637.5	0.651287794113159	637.5	-0.547979891300201	
640.625	0.648102939128876	640.625	-0.552095770835876	
643.75	0.648167729377747	643.75	-0.55607008934021	
646.875	0.645564079284668	646.875	-0.555160582065582	
650	0.643474161624908	650	-0.555762410163879	
653.125	0.643279850482941	653.125	-0.559242486953735	
656.25	0.64316314458847	656.25	-0.560470640659332	
659.375	0.639470219612122	659.375	-0.565516710281372	
662.5	0.636807680130005	662.5	-0.563511073589325	
665.625	0.636883616447449	665.625	-0.567016124725342	
668.75	0.634231865406036	668.75	-0.568114459514618	
671.875	0.631929457187653	671.875	-0.568516194820404	
675	0.629904270172119	675	-0.569983303546906	
678.125	0.624802470207214	678.125	-0.571827411651611	
681.25	0.621774792671204	681.25	-0.57605504989624	
684.375	0.620830357074738	684.375	-0.577239274978638	
687.5	0.614609837532043	687.5	-0.578801870346069	
690.625	0.611689865589142	690.625	-0.581293046474457	
693.75	0.610811293125153	693.75	-0.580190181732178	
696.875	0.60672652721405	696.875	-0.580483317375183	
700	0.607016801834106	700	-0.586083352565765	
703.125	0.605167388916016	703.125	-0.590294420719147	
706.25	0.596000254154205	706.25	-0.590855538845062	
709.375	0.594334244728088	709.375	-0.590868532657623	
712.5	0.592102766036987	712.5	-0.596629559993744	
715.625	0.588846325874329	715.625	-0.594094514846802	
718.75	0.582783877849579	718.75	-0.59338366985321	
721.875	0.583530962467194	721.875	-0.597523987293243	
725	0.58111834526062	725	-0.595799386501312	
728.125	0.576485335826874	728.125	-0.596021473407745	
731.25	0.575597405433655	731.25	-0.602726638317108	
734.375	0.571954190731049	734.375	-0.601078152656555	
737.5	0.569748342037201	737.5	-0.600873053073883	
740.625	0.564632713794708	740.625	-0.602419853210449	
743.75	0.562278389930725	743.75	-0.603055655956268	
746.875	0.56243097782135	746.875	-0.604592084884644	
750	0.555159330368042	750	-0.603499829769135	
753.125	0.553956389427185	753.125	-0.602335274219513	
756.25	0.552675724029541	756.25	-0.603546380996704	
759.375	0.55068039894104	759.375	-0.608396947383881	
762.5	0.545635640621185	762.5	-0.606729447841644	
765.625	0.544284045696259	765.625	-0.606717586517334	
768.75	0.53851443529129	768.75	-0.602642476558685	
771.875	0.533500969409943	771.875	-0.608229756355286	
775	0.536974847316742	775	-0.607650399208069	
778.125	0.53350955247879	778.125	-0.603882372379303	
781.25	0.529704868793488	781.25	-0.608150780200958	
784.375	0.52561354637146	784.375	-0.610220015048981	
787.5	0.523638129234314	787.5	-0.605247557163239	
790.625	0.519417464733124	790.625	-0.611345291137695	
793.75	0.519431054592133	793.75	-0.608318388462067	
796.875	0.514296054840088	796.875	-0.611618041992188	
800	0.51291698217392	800	-0.612365484237671	
803.125	0.519244134426117	803.125	-0.611863195896149	
806.25	0.519405782222748	806.25	-0.616038262844086	
809.375	0.514019906520844	809.375	-0.61642062664032	
812.5	0.509238600730896	812.5	-0.61465060710907	
815.625	0.505199134349823	815.625	-0.610375583171844	
818.75	0.501529812812805	818.75	-0.614657640457153	
821.875	0.500568509101868	821.875	-0.616555750370026	
825	0.496296048164368	825	-0.619718313217163	
828.125	0.493365079164505	828.125	-0.616392552852631	
831.25	0.493146777153015	831.25	-0.613306403160095	
834.375	0.493192285299301	834.375	-0.616327404975891	
837.5	0.494220465421677	837.5	-0.621304988861084	
840.625	0.492930948734283	840.625	-0.619527399539948	
843.75	0.484826505184174	843.75	-0.621574580669403	
846.875	0.484426528215408	846.875	-0.624051809310913	
850	0.474972546100616	850	-0.621640563011169	
853.125	0.477312624454498	853.125	-0.622387707233429	
856.25	0.479895740747452	856.25	-0.62238484621048	
859.375	0.478611975908279	859.375	-0.621602118015289	
862.5	0.474035441875458	862.5	-0.624937653541565	
865.625	0.469337373971939	865.625	-0.626252055168152	
868.75	0.468689262866974	868.75	-0.625688374042511	
871.875	0.465255945920944	871.875	-0.629637062549591	
875	0.463097214698792	875	-0.631785988807678	
878.125	0.458356767892838	878.125	-0.624953329563141	
881.25	0.456426531076431	881.25	-0.628119230270386	
884.375	0.483140110969543	884.375	-0.606346607208252	
887.5	0.481489956378937	887.5	-0.604357540607452	
890.625	0.478356868028641	890.625	-0.60773766040802	
893.75	0.47730028629303	893.75	-0.609136462211609	
896.875	0.473334431648254	896.875	-0.609878063201904	
900	0.471876680850983	900	-0.611772775650024	
903.125	0.468155741691589	903.125	-0.613073527812958	
906.25	0.465810656547546	906.25	-0.609444737434387	
909.375	0.465502381324768	909.375	-0.60998660326004	
912.5	0.459074378013611	912.5	-0.614023983478546	
915.625	0.458979904651642	915.625	-0.611887514591217	
918.75	0.455684095621109	918.75	-0.61032646894455	
921.875	0.450185596942902	921.875	-0.61654931306839	
925	0.448052257299423	925	-0.615027844905853	
928.125	0.447064071893692	928.125	-0.618193030357361	
931.25	0.445634067058563	931.25	-0.621173739433289	
934.375	0.443585425615311	934.375	-0.621059477329254	
937.5	0.438343822956085	937.5	-0.625667691230774	
940.625	0.434439241886139	940.625	-0.624180138111115	
943.75	0.432314902544022	943.75	-0.62244838476181	
