Frequency in Hz	Silk_94 Sound Reflection Factor continuous Re	Frequency in Hz	Silk_94 Sound Reflection Factor continuous Im	
1165,625	0,537999153137207	1165,625	-0,144987165927887	
1168,75	0,536778151988983	1168,75	-0,145546570420265	
1171,875	0,533217966556549	1171,875	-0,147202670574188	
1175	0,52888685464859	1175	-0,149216413497925	
1178,125	0,526173770427704	1178,125	-0,151142612099648	
1181,25	0,523356318473816	1181,25	-0,152467548847198	
1184,375	0,517141699790955	1184,375	-0,154745578765869	
1187,5	0,51444947719574	1187,5	-0,157539427280426	
1190,625	0,508497893810272	1190,625	-0,156779661774635	
1193,75	0,503221213817596	1193,75	-0,156330585479736	
1196,875	0,496181607246399	1196,875	-0,156286239624023	
1200	0,490237355232239	1200	-0,160604223608971	
1203,125	0,483867734670639	1203,125	-0,159730210900307	
1206,25	0,478135734796524	1206,25	-0,157370373606682	
1209,375	0,471794128417969	1209,375	-0,16037255525589	
1212,5	0,463223308324814	1212,5	-0,159802541136742	
1215,625	0,4568692445755	1215,625	-0,158306464552879	
1218,75	0,442846268415451	1218,75	-0,159395858645439	
1221,875	0,437492579221725	1221,875	-0,152383863925934	
1225	0,431691646575928	1225	-0,150242641568184	
1228,125	0,418050080537796	1228,125	-0,143670961260796	
1231,25	0,410701751708984	1231,25	-0,141658321022987	
1234,375	0,401995956897736	1234,375	-0,134521976113319	
1237,5	0,389779955148697	1237,5	-0,12628373503685	
1240,625	0,38523331284523	1240,625	-0,116464711725712	
1243,75	0,376692593097687	1243,75	-0,103892497718334	
1246,875	0,371134757995605	1246,875	-0,0931974202394485	
1250	0,370732814073563	1250	-0,0807526186108589	
1253,125	0,366742640733719	1253,125	-0,069437064230442	
1256,25	0,363342642784119	1256,25	-0,0558565445244312	
1259,375	0,365420877933502	1259,375	-0,042802307754755	
1262,5	0,367515861988068	1262,5	-0,0288137048482895	
1265,625	0,368572145700455	1265,625	-0,0180528778582811	
1268,75	0,373708337545395	1268,75	-0,00412647053599358	
1271,875	0,379659712314606	1271,875	0,00404653744772077	
1275	0,384340077638626	1275	0,0134693253785372	
1278,125	0,393546760082245	1278,125	0,0221923496574163	
1281,25	0,400221288204193	1281,25	0,0299424435943365	
1284,375	0,405414462089539	1284,375	0,0355662405490875	
1287,5	0,412887722253799	1287,5	0,042187936604023	
1290,625	0,421595364809036	1290,625	0,0474937967956066	
1293,75	0,426228642463684	1293,75	0,0505241081118584	
1296,875	0,434756428003311	1296,875	0,0518340319395065	
1300	0,441591203212738	1300	0,0591434873640537	
1303,125	0,448645174503326	1303,125	0,0619970038533211	
1306,25	0,45330074429512	1306,25	0,0623747892677784	
1309,375	0,461167126893997	1309,375	0,0620436668395996	
1312,5	0,467881679534912	1312,5	0,0631695762276649	
1315,625	0,472956836223602	1315,625	0,0646921321749687	
1318,75	0,477287262678146	1318,75	0,0628205314278603	
1321,875	0,480833262205124	1321,875	0,0626589059829712	
1325	0,486755818128586	1325	0,0625673457980156	
1328,125	0,492818176746368	1328,125	0,0610765106976032	
1331,25	0,495216757059097	1331,25	0,0592986717820168	
1334,375	0,501319587230682	1334,375	0,0581065602600574	
1337,5	0,503283321857452	1337,5	0,0584004297852516	
1340,625	0,505362570285797	1340,625	0,0562543049454689	
1343,75	0,508635580539703	1343,75	0,0570508055388927	
1346,875	0,510622560977936	1346,875	0,0547288320958614	
1350	0,51414167881012	1350	0,0530059225857258	
1353,125	0,516715884208679	1353,125	0,0529245212674141	
1356,25	0,521415650844574	1356,25	0,0507385060191154	
1359,375	0,521035611629486	1359,375	0,0494052655994892	
1362,5	0,522628962993622	1362,5	0,0477058775722981	
1365,625	0,524193644523621	1365,625	0,0470160432159901	
1368,75	0,525310277938843	1368,75	0,0461651720106602	
1371,875	0,526627659797668	1371,875	0,0442814752459526	
1375	0,52922397851944	1375	0,0435454919934273	
1378,125	0,529828548431396	1378,125	0,0434714369475842	
1381,25	0,531444728374481	1381,25	0,0398125201463699	
1384,375	0,53329873085022	1384,375	0,0401057228446007	
1387,5	0,532411396503448	1387,5	0,0412595123052597	
1390,625	0,532467603683472	1390,625	0,040663942694664	
1393,75	0,532511174678802	1393,75	0,0392517261207104	
1396,875	0,532848179340363	1396,875	0,0384862907230854	
1400	0,534065246582031	1400	0,0377994813024998	
1403,125	0,535850524902344	1403,125	0,0379924215376377	
1406,25	0,536701560020447	1406,25	0,0372233763337135	
1409,375	0,537197530269623	1409,375	0,0358405448496342	
1412,5	0,536805093288422	1412,5	0,0367339290678501	
1415,625	0,538501799106598	1415,625	0,0357429757714272	
1418,75	0,539322674274445	1418,75	0,0351385846734047	
1421,875	0,538793623447418	1421,875	0,0355593673884869	
1425	0,540158987045288	1425	0,0356171242892742	
1428,125	0,541118681430817	1428,125	0,0331547558307648	
1431,25	0,54078620672226	1431,25	0,0339807942509651	
1434,375	0,540812730789185	1434,375	0,0336955673992634	
1437,5	0,539899468421936	1437,5	0,0324187092483044	
1440,625	0,542360305786133	1440,625	0,0347050204873085	
1443,75	0,543154001235962	1443,75	0,0312453974038363	
1446,875	0,542269885540009	1446,875	0,0327698588371277	
1450	0,542349517345428	1450	0,0322772487998009	
1453,125	0,542522490024567	1453,125	0,0323280803859234	
1456,25	0,543421745300293	1456,25	0,031226197257638	
1459,375	0,543408334255219	1459,375	0,0315794758498669	
1462,5	0,542945325374603	1462,5	0,0318568758666515	
1465,625	0,544360041618347	1465,625	0,0319624803960323	
1468,75	0,544334471225739	1468,75	0,0304176975041628	
1471,875	0,545053780078888	1471,875	0,0301322918385267	
1475	0,545814454555511	1475	0,0311313048005104	
1478,125	0,5456862449646	1478,125	0,0302223768085241	
1481,25	0,545038282871246	1481,25	0,0310057047754526	
1484,375	0,545319020748138	1484,375	0,0289583150297403	
1487,5	0,547606229782104	1487,5	0,0294910985976458	
1490,625	0,54728490114212	1490,625	0,0295511521399021	
1493,75	0,548363983631134	1493,75	0,0292042475193739	
1496,875	0,549095273017883	1496,875	0,0309101287275553	
1500	0,548624455928802	1500	0,0284943860024214	
1503,125	0,548268556594849	1503,125	0,0284132622182369	
1506,25	0,548106551170349	1506,25	0,0297391265630722	
1509,375	0,549396276473999	1509,375	0,0273844860494137	
1512,5	0,549272060394287	1512,5	0,0276218634098768	
1515,625	0,550147175788879	1515,625	0,0280104521661997	
1518,75	0,549268543720245	1518,75	0,0280367955565453	
1521,875	0,549851536750793	1521,875	0,0288151353597641	
1525	0,551149785518646	1525	0,0262599475681782	
1528,125	0,549402296543121	1528,125	0,027284774929285	
1531,25	0,550106048583984	1531,25	0,0273541808128357	
1534,375	0,549178957939148	1534,375	0,0272795222699642	
1537,5	0,550431430339813	1537,5	0,0265977121889591	
1540,625	0,550228238105774	1540,625	0,0277616493403912	
1543,75	0,550987839698792	1543,75	0,0247444249689579	
1546,875	0,550659656524658	1546,875	0,0266407113522291	
1550	0,55130660533905	1550	0,0254849977791309	
1553,125	0,551806688308716	1553,125	0,0263189822435379	
1556,25	0,55071634054184	1556,25	0,0255798138678074	
1559,375	0,551349222660065	1559,375	0,0256660860031843	
1562,5	0,552106261253357	1562,5	0,025750981643796	
1565,625	0,550440490245819	1565,625	0,02485341578722	
1568,75	0,552302002906799	1568,75	0,0250705424696207	
1571,875	0,551669538021088	1571,875	0,02411281876266	
1575	0,552115917205811	1575	0,0252173766493797	
1578,125	0,552290618419647	1578,125	0,0244966950267553	
1581,25	0,553391993045807	1581,25	0,0235075671225786	
1584,375	0,552265048027039	1584,375	0,0249105039983988	
1587,5	0,553324699401855	1587,5	0,0233627036213875	
1590,625	0,554568111896515	1590,625	0,0230921842157841	
1593,75	0,55412894487381	1593,75	0,0221525765955448	
1596,875	0,553638994693756	1596,875	0,0228807479143143	
1600	0,554252862930298	1600	0,0225266236811876	
1603,125	0,554900884628296	1603,125	0,0220166891813278	
1606,25	0,555084109306335	1606,25	0,0216845944523811	
1609,375	0,552040576934814	1609,375	0,0216849874705076	
1612,5	0,550385415554047	1612,5	0,0198123175650835	
1615,625	0,551975905895233	1615,625	0,0201724711805582	
1618,75	0,553840816020966	1618,75	0,0197003241628408	
1621,875	0,553021132946014	1621,875	0,0197159834206104	
1625	0,552167654037476	1625	0,0181160438805819	
1628,125	0,551424920558929	1628,125	0,0195436887443066	
1631,25	0,551340103149414	1631,25	0,017791585996747	
1634,375	0,553564727306366	1634,375	0,0187093056738377	
1637,5	0,551518976688385	1637,5	0,0175168160349131	
1640,625	0,547805905342102	1640,625	0,019295871257782	
1643,75	0,548433899879456	1643,75	0,014005403034389	
1646,875	0,550044298171997	1646,875	0,0172615088522434	
1650	0,551157116889954	1650	0,0170855782926083	
1653,125	0,549645066261292	1653,125	0,016351293772459	
1656,25	0,549111783504486	1656,25	0,0160293839871883	
1659,375	0,547908961772919	1659,375	0,0178067199885845	
1662,5	0,548273921012878	1662,5	0,0177043844014406	
1665,625	0,549486577510834	1665,625	0,0157532691955566	
1668,75	0,549199640750885	1668,75	0,0168156586587429	
1671,875	0,550215125083923	1671,875	0,0172920897603035	
1675	0,549557507038116	1675	0,0164514072239399	
1678,125	0,550037205219269	1678,125	0,0140644917264581	
1681,25	0,55077451467514	1681,25	0,0164976958185434	
1684,375	0,548250317573547	1684,375	0,0124742370098829	
1687,5	0,549102902412415	1687,5	0,0110695296898484	
1690,625	0,548256576061249	1690,625	0,0103257456794381	
1693,75	0,546392858028412	1693,75	0,011445933021605	
