Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Silk_92_HF Sound Absorption Coefficient 1/3-octave	
3187,5	0,618816233218199					3187,5	0,926823338346398	3187,5	0,941186934369405					3187,5	0,864883195488723	3187,5	0,900232677626406					3187,5	0,867238756413989	3187,5	0,816470852849156					3187,5	0,771084302469476	3187,5	0,729768384820966																																			
3190,625	0,627845166064039					3190,625	0,927036193908545	3190,625	0,941636426282741					3190,625	0,866106980101002	3190,625	0,901820488620763					3190,625	0,868864386683656	3190,625	0,819374361602788					3190,625	0,77225303083212	3190,625	0,733735805328396																																			
3193,75	0,631458102452599					3193,75	0,926712347953973	3193,75	0,941468031120996					3193,75	0,865695125233321	3193,75	0,90255505983876					3193,75	0,869506983259253	3193,75	0,819894911727192					3193,75	0,773278376396107	3193,75	0,734170012724347																																			
3196,875	0,627980432165409					3196,875	0,925758275241741	3196,875	0,94128140532262					3196,875	0,865036068944439	3196,875	0,901909940302232					3196,875	0,869207925474396	3196,875	0,820444870236993					3196,875	0,77098859991774	3196,875	0,733279913230803																																			
3200	0,618311042062773					3200	0,925060285405325	3200	0,940917170005499					3200	0,864742942243437	3200	0,901278289857704					3200	0,868888081179001	3200	0,819407617902518					3200	0,770711868993837	3200	0,731556378689596																																			
3203,125	0,624528903714988					3203,125	0,926646395832573	3203,125	0,941135483895401					3203,125	0,865398777083877	3203,125	0,902454366554114					3203,125	0,869262105433745	3203,125	0,819583699509964					3203,125	0,77203034316091	3203,125	0,731692247981613																																			
3206,25	0,625665116620416					3206,25	0,926605314857659	3206,25	0,94128084973155					3206,25	0,86576686903197	3206,25	0,902433019989931					3206,25	0,869769964635728	3206,25	0,818979427089684					3206,25	0,772514453874915	3206,25	0,732839145821953																																			
3209,375	0,624041140696477					3209,375	0,926465178615503	3209,375	0,941512580517968					3209,375	0,865856390219493	3209,375	0,902646108180092					3209,375	0,870192366991116	3209,375	0,820269428993325					3209,375	0,773042349583857	3209,375	0,733604279837931																																			
3212,5	0,621118989047098					3212,5	0,92602492621077	3212,5	0,941214904821258					3212,5	0,865338858746927	3212,5	0,90325030003273					3212,5	0,869783781910159	3212,5	0,820490230510296					3212,5	0,77294147061289	3212,5	0,73350961467443																																			
3215,625	0,619269901726402					3215,625	0,925460819050319	3215,625	0,94145744423529					3215,625	0,865575619327103	3215,625	0,903221998521916					3215,625	0,870120280484901	3215,625	0,821131128597664					3215,625	0,773714811053482	3215,625	0,734012357332625																																			
3218,75	0,619513750542628					3218,75	0,924967453942061	3218,75	0,940831368441578					3218,75	0,865761751722543	3218,75	0,902873493706157					3218,75	0,870123937149108	3218,75	0,819975053204216					3218,75	0,77267697061542	3218,75	0,732499470053832																																			
3221,875	0,624795950880397					3221,875	0,925566818050482	3221,875	0,940518007969832					3221,875	0,866071595892894	3221,875	0,903361455462589					3221,875	0,871045763162565	3221,875	0,821509209517677					3221,875	0,774253615486541	3221,875	0,734387250164307																																			
3225	0,622000269435334					3225	0,924462241466682	3225	0,940608058592818					3225	0,865515599569244	3225	0,903171525582894					3225	0,871121006528261	3225	0,823582802891427					3225	0,773716418004173	3225	0,735066221765555																																			
3228,125	0,615185300828247					3228,125	0,923210010115414	3228,125	0,940163428075032					3228,125	0,865337075564534	3228,125	0,903302083388927					3228,125	0,870755618906102	3228,125	0,823337591724315					3228,125	0,773011172940546	3228,125	0,733816196034939																																			
3231,25	0,613738929379021					3231,25	0,922945238711779	3231,25	0,940109943589672					3231,25	0,864727919445085	3231,25	0,902495006466312					3231,25	0,870599670537866	3231,25	0,822166935282777					3231,25	0,772455927832006	3231,25	0,732186531494224																																			
3234,375	0,609476234783285					3234,375	0,922243326226566	3234,375	0,939777841930831					3234,375	0,863917607954015	3234,375	0,902241369187738					3234,375	0,871178080034878	3234,375	0,821908889573777					3234,375	0,772756814178105	3234,375	0,731917811727103																																			
3237,5	0,609647111401804					3237,5	0,922386687444526	3237,5	0,939897540124456					3237,5	0,864609124186085	3237,5	0,902377158184507					3237,5	0,870901679697843	3237,5	0,822261995367838					3237,5	0,772828985286817	3237,5	0,732782079143763																																			
3240,625	0,608996126105108					3240,625	0,922162356932901	3240,625	0,939569057945011					3240,625	0,864867550948875	3240,625	0,902960700550122					3240,625	0,870688248064208	3240,625	0,822465783536212					3240,625	0,773380922986752	3240,625	0,732657268959741																																			
3243,75	0,609346010675646					3243,75	0,921711848219992	3243,75	0,939211919387675					3243,75	0,86479903276362	3243,75	0,902699663723689					3243,75	0,871043472225546	3243,75	0,822663653978045					3243,75	0,773331570888382	3243,75	0,731920692056726																																			
3246,875	0,60955272203239					3246,875	0,921076044032127	3246,875	0,938872477754592					3246,875	0,864814888590811	3246,875	0,903601710238681					3246,875	0,871990198469128	3246,875	0,823197223583036					3246,875	0,773298879001922	3246,875	0,7331243064517																																			
3250	0,613742993513687					3250	0,921246580119664	3250	0,938506364595834					3250	0,864638412706666	3250	0,903535360652912					3250	0,872460530891839	3250	0,823841693088423					3250	0,773788091216777	3250	0,733480334988711																																			
3253,125	0,608098360469465					3253,125	0,920658979416333	3253,125	0,938762828614926					3253,125	0,864518636478783	3253,125	0,903441368334651					3253,125	0,872477462793938	3253,125	0,82251859689141					3253,125	0,773109264771211	3253,125	0,732285997508137																																			
3256,25	0,609002598381363					3256,25	0,919977023783945	3256,25	0,938854907307465					3256,25	0,86486236666061	3256,25	0,90390177451368					3256,25	0,873393404100284	3256,25	0,823793121081755					3256,25	0,774084042262706	3256,25	0,734072506252514																																			
3259,375	0,606659178457827					3259,375	0,918628661780713	3259,375	0,938562797660732					3259,375	0,864869959485472	3259,375	0,903362097185026					3259,375	0,873355384556381	3259,375	0,822919386505141					3259,375	0,773509688406207	3259,375	0,733370171296959																																			
3262,5	0,606580843653753					3262,5	0,918769761585395	3262,5	0,938351058317682					3262,5	0,865289733610318	3262,5	0,90314345881232					3262,5	0,873556070623515	3262,5	0,822668521075737					3262,5	0,773942848036658	3262,5	0,732966677765808																																			
3265,625	0,609631957716946					3265,625	0,919602738414472	3265,625	0,938751003034769					3265,625	0,865703096243828	3265,625	0,903405629712699					3265,625	0,874432834400443	3265,625	0,823940246753903					3265,625	0,77613459275111	3265,625	0,734532050845515																																			
3268,75	0,607467552714423					3268,75	0,918809734404713	3268,75	0,938710529112962					3268,75	0,86600013560742	3268,75	0,902939405609237					3268,75	0,874497193421539	3268,75	0,824400725550079					3268,75	0,775279168002245	3268,75	0,734709448185626																																			
3271,875	0,60356184399708					3271,875	0,917597492601099	3271,875	0,938326782834454					3271,875	0,865469252882856	3271,875	0,902918908566209					3271,875	0,874541907805476	3271,875	0,823933604254503					3271,875	0,775175190988815	3271,875	0,73405361505761																																			
3275	0,60544222252598					3275	0,91761367477353	3275	0,937889707608341					3275	0,865778169088288	3275	0,903471046839674					3275	0,874288663098874	3275	0,824264647326694					3275	0,776260314586736	3275	0,734189790732174																																			
3278,125	0,607358100287871					3278,125	0,918113301825797	3278,125	0,937886975127634					3278,125	0,86574732070949	3278,125	0,903695109084237					3278,125	0,874699661159622	3278,125	0,824617859574446					3278,125	0,776899413813914	3278,125	0,734496049047857																																			
3281,25	0,603981022240709					3281,25	0,916272624639406	3281,25	0,936755233171256					3281,25	0,864443944307773	3281,25	0,902980373194062					3281,25	0,874964799624935	3281,25	0,824468180133627					3281,25	0,775360066021124	3281,25	0,732988260544628																																			
3284,375	0,603047683388791					3284,375	0,915931787268054	3284,375	0,936824626523303					3284,375	0,865318173854425	3284,375	0,903408279003135					3284,375	0,875599761042779	3284,375	0,825496757296532					3284,375	0,77678667926948	3284,375	0,734746843739135																																			
3287,5	0,6019021435363					3287,5	0,915926741674106	3287,5	0,936960024331049					3287,5	0,865720623460152	3287,5	0,903438321723021					3287,5	0,875258586865065	3287,5	0,8255129306202					3287,5	0,776007422542403	3287,5	0,733715823144019																																			
3290,625	0,596536081712923					3290,625	0,914950684687424	3290,625	0,936370764607545					3290,625	0,864253360231511	3290,625	0,902647762154162					3290,625	0,87420985079872	3290,625	0,824040361608733					3290,625	0,775053792743281	3290,625	0,731396320931828																																			
3293,75	0,597173149346093					3293,75	0,91515306566745	3293,75	0,935816228959659					3293,75	0,864074380511598	3293,75	0,903352462696341					3293,75	0,875542311105881	3293,75	0,824977987999975					3293,75	0,775747840724825	3293,75	0,732454700130264																																			
3296,875	0,601397102918887					3296,875	0,915182552864152	3296,875	0,936304599015769					3296,875	0,865817618341548	3296,875	0,903831613619684					3296,875	0,876659622779172	3296,875	0,826977453022713					3296,875	0,778067357800555	3296,875	0,734475287257681																																			
3300	0,599626604758772					3300	0,914450838860508	3300	0,935986266638061					3300	0,86595030655962	3300	0,903289657661586					3300	0,876625867780268	3300	0,827170817730481					3300	0,778029759138071	3300	0,73426924719501																																			
3303,125	0,601383800750233					3303,125	0,91483450617698	3303,125	0,935850769414326					3303,125	0,866144009400528	3303,125	0,90298843786495					3303,125	0,876747823113124	3303,125	0,827382724521846					3303,125	0,778310635089963	3303,125	0,734911399069144																																			
3306,25	0,599001927688831					3306,25	0,914006166023332	3306,25	0,935593770246498					3306,25	0,865889536474799	3306,25	0,903029179020176					3306,25	0,876783044957277	3306,25	0,827638934129681					3306,25	0,777924274321836	3306,25	0,73521046705234																																			
3309,375	0,596609006349335					3309,375	0,912907459608749	3309,375	0,935152513434406					3309,375	0,865120136815732	3309,375	0,90274649324027					3309,375	0,876962766264548	3309,375	0,826633282730705					3309,375	0,777037082582724	3309,375	0,734309268220772																																			
3312,5	0,596461332728303					3312,5	0,912538761696254	3312,5	0,93469910014301					3312,5	0,865181787864101	3312,5	0,902763003856455					3312,5	0,876524400869926	3312,5	0,826847965604564					3312,5	0,777167330409428	3312,5	0,733960178886674																																			
3315,625	0,599015147056751					3315,625	0,913389471404578	3315,625	0,934551581359486					3315,625	0,865823487332247	3315,625	0,903360607793452					3315,625	0,877189918673732	3315,625	0,827999958616572					3315,625	0,779095871266857	3315,625	0,734925409964704																																			
3318,75	0,594680326744985					3318,75	0,912729586253265	3318,75	0,934496605621914					3318,75	0,864849024995761	3318,75	0,903049358819641					3318,75	0,876873685784161	3318,75	0,827293700657637					3318,75	0,778109488327024	3318,75	0,7339572715254																																			
3321,875	0,593482359252748					3321,875	0,911696703598925	3321,875	0,934050322116183					3321,875	0,865559522621052	3321,875	0,902947185631882					3321,875	0,877506754991329	3321,875	0,827798501981042					3321,875	0,778541810490631	3321,875	0,733996420227349																																			
3325	0,592609967569377					3325	0,911207159366865	3325	0,933571493156843					3325	0,86480234114744	3325	0,902389027661523					3325	0,877236041090526	3325	0,827267424063383					3325	0,777834888478975	3325	0,73260741505076																																			
3328,125	0,59339005841465					3328,125	0,91106959264927	3328,125	0,933716430841314					3328,125	0,864842588990186	3328,125	0,90243538001928					3328,125	0,878099238991167	3328,125	0,828016018343967					3328,125	0,778414874616401	3328,125	0,732815894590662																																			
3331,25	0,593965816369899					3331,25	0,910827810477824	3331,25	0,93364887034847					3331,25	0,865652210253471	3331,25	0,902658820045479					3331,25	0,87836415146842	3331,25	0,828051340035074					3331,25	0,778799573038477	3331,25	0,732988782378939																																			
3334,375	0,593176183744153					3334,375	0,910427368034362	3334,375	0,933057941883952					3334,375	0,865220514500628	3334,375	0,902183182347991					3334,375	0,878185779599535	3334,375	0,827540971006824					3334,375	0,778567842668977	3334,375	0,733215153631235																																			
3337,5	0,592463962453761					3337,5	0,910063197663731	3337,5	0,932943060238047					3337,5	0,865705307377745	3337,5	0,903025017341645					3337,5	0,878696970551763	3337,5	0,828159733412507					3337,5	0,779881503927723	3337,5	0,733201844120559																																			
3340,625	0,59661698037447					3340,625	0,910217416437925	3340,625	0,933101242563597					3340,625	0,866206912749107	3340,625	0,903613752065289					3340,625	0,879372556760294	3340,625	0,830043368156197					3340,625	0,780625386140324	3340,625	0,735179940462569																																			
3343,75	0,594672673238105					3343,75	0,909469637132456	3343,75	0,932954351165254					3343,75	0,865291055828417	3343,75	0,902703887268634					3343,75	0,87862219283974	3343,75	0,829506378082929					3343,75	0,779522402798581	3343,75	0,734241642055625																																			
