Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient continuous	Frequency in Hz	Wool_92_HF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_92_LF_1 Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_93_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_94_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_95_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_96_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_97_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_LF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_98_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_HF Sound Absorption Coefficient 1/3-octave	Frequency in Hz	Wool_99_LF Sound Absorption Coefficient 1/3-octave	
2765,625	0,898827584878243			2765,625	0,929475977947543					2765,625	0,945972747388179	2765,625	0,969570446189312					2765,625	0,978159403011309	2765,625	0,944961672034745					2765,625	0,796179122254016	2765,625	0,594189525058524																																			
2768,75	0,898929974478769			2768,75	0,928481504108885					2768,75	0,945123075150598	2768,75	0,968945342320349					2768,75	0,977774361830129	2768,75	0,944262804893601					2768,75	0,794338698739905	2768,75	0,589290000040106																																			
2771,875	0,898439106207006			2771,875	0,92864094838634					2771,875	0,945242565158647	2771,875	0,969075705095152					2771,875	0,977902201154111	2771,875	0,945095162971918					2771,875	0,797015474050407	2771,875	0,594376737623394																																			
2775	0,898651814405353			2775	0,928171702952502					2775	0,944896895736364	2775	0,968910441286665					2775	0,977776719446222	2775	0,945171837626079					2775	0,79761255662894	2775	0,59597078208703																																			
2778,125	0,897981467049058			2778,125	0,927884531405956					2778,125	0,94477024209575	2778,125	0,968840053161728					2778,125	0,977748847157788	2778,125	0,945352881300472					2778,125	0,798051321692194	2778,125	0,5974968809647																																			
2781,25	0,898047610916823			2781,25	0,927239173355061					2781,25	0,94426596827774	2781,25	0,968480308407948					2781,25	0,977418001959387	2781,25	0,945133956904722					2781,25	0,797396038132566	2781,25	0,596701797231367																																			
2784,375	0,898390432063484			2784,375	0,927311973802413					2784,375	0,944292882770108	2784,375	0,968524854849317					2784,375	0,977498859086938	2784,375	0,945500178957281					2784,375	0,798925243537813	2784,375	0,599503339531393																																			
2787,5	0,898586519590463			2787,5	0,927194418229924					2787,5	0,944359124045753	2787,5	0,968505340980227					2787,5	0,97748654151666	2787,5	0,945929514466829					2787,5	0,800471834644973	2787,5	0,60238141239102																																			
2790,625	0,898680187770067			2790,625	0,92655342294419					2790,625	0,943687012208779	2790,625	0,968049817893367					2790,625	0,976974643558139	2790,625	0,945493326323293					2790,625	0,799323624261895	2790,625	0,598629037166096																																			
2793,75	0,897951994764466			2793,75	0,926108182202245					2793,75	0,943244459433075	2793,75	0,967864580706073					2793,75	0,976894891152785	2793,75	0,945354788067871					2793,75	0,799192397863156	2793,75	0,598478119307257																																			
2796,875	0,898052298749905			2796,875	0,925604762991634					2796,875	0,942968488094774	2796,875	0,967684162389086					2796,875	0,976787740340556	2796,875	0,945213250546279					2796,875	0,799021814122688	2796,875	0,598466440932147																																			
2800	0,898459849471453			2800	0,925008107544862					2800	0,942606379982176	2800	0,967425433926932					2800	0,976442467570049	2800	0,944766801687746					2800	0,798219314438421	2800	0,595506233514802																																			
2803,125	0,898239381762277			2803,125	0,924127567593465					2803,125	0,941877923927809	2803,125	0,966781488099717					2803,125	0,975891406735857	2803,125	0,944078812615966					2803,125	0,795533053859719	2803,125	0,591070180710124																																			
2806,25	0,898276700456378			2806,25	0,924284383562592					2806,25	0,942206770757704	2806,25	0,967069892460516					2806,25	0,976099337674424	2806,25	0,945224754108636					2806,25	0,799310909783804	2806,25	0,599486353008155																																			
2809,375	0,898130368192911			2809,375	0,923967782010788					2809,375	0,941961727277402	2809,375	0,966834192618086					2809,375	0,975908568748451	2809,375	0,944696259162201					2809,375	0,798175530970343	2809,375	0,596584991491533																																			
2812,5	0,897956228719859			2812,5	0,923400291902976					2812,5	0,941495784430931	2812,5	0,966467556778636					2812,5	0,975546518815559	2812,5	0,944450196010039					2812,5	0,797483695937078	2812,5	0,59523028226898																																			
2815,625	0,898046539639048			2815,625	0,923254029334872					2815,625	0,941458668320307	2815,625	0,966506906238794					2815,625	0,975540083036031	2815,625	0,944779720936772					2815,625	0,798898484111098	2815,625	0,598275324569279																																			
2818,75	0,897832310822871			2818,75	0,923229004530435					2818,75	0,941425746588238	2818,75	0,96650056433624					2818,75	0,975606253879217	2818,75	0,945074737611686					2818,75	0,800436329425022	2818,75	0,601291074877957																																			
2821,875	0,898702044373922			2821,875	0,922911143815247					2821,875	0,941126391786513	2821,875	0,966233568144392					2821,875	0,975377973261709	2821,875	0,944820745014807					2821,875	0,799996082396043	2821,875	0,600803971296452																																			
2825	0,898741597242215			2825	0,923149343311797					2825	0,94135873045142	2825	0,966394377005426					2825	0,975523854615625	2825	0,94533417757126					2825	0,801475341202104	2825	0,603171346504076																																			
2828,125	0,898377333353396			2828,125	0,922597032914988					2828,125	0,941101168134309	2828,125	0,966143026223416					2828,125	0,975180875136046	2828,125	0,945086734394239					2828,125	0,801029696367174	2828,125	0,602409689098036																																			
2831,25	0,898246684059787			2831,25	0,922011954032907					2831,25	0,940712524475848	2831,25	0,965641909085794					2831,25	0,974880453381809	2831,25	0,944871803316208					2831,25	0,801589020946776	2831,25	0,602373613600565																																			
2834,375	0,898649620812335			2834,375	0,922562284104804					2834,375	0,940898993860655	2834,375	0,965644208304469					2834,375	0,974915319282525	2834,375	0,945004150551498					2834,375	0,802259287662685	2834,375	0,604189405445805																																			
2837,5	0,898675798707523			2837,5	0,921455948386628					2837,5	0,939994896243292	2837,5	0,96493379403867					2837,5	0,974192087799875	2837,5	0,943815643212967					2837,5	0,798724283804913	2837,5	0,597915164610194																																			
2840,625	0,898187337125656			2840,625	0,921334242457877					2840,625	0,939869040760096	2840,625	0,96490058863175					2840,625	0,974044004436967	2840,625	0,943799311068503					2840,625	0,798848189417167	2840,625	0,597028034349259																																			
2843,75	0,898543939318714			2843,75	0,922184571684813					2843,75	0,940364781594061	2843,75	0,96524460045563					2843,75	0,974345407322838	2843,75	0,944656634509253					2843,75	0,802043573924513	2843,75	0,603107587525221																																			
2846,875	0,899052067018671			2846,875	0,921690413650371					2846,875	0,939683610778538	2846,875	0,964784365442579					2846,875	0,974009741708929	2846,875	0,944284016923683					2846,875	0,801912824332103	2846,875	0,603294328919056																																			
2850	0,899123291114329			2850	0,921730542169037					2850	0,939803673002838	2850	0,964764518556984					2850	0,974032859571484	2850	0,944456105144838					2850	0,802010429314806	2850	0,603593163106773																																			
2853,125	0,89884340895925			2853,125	0,921936715738451					2853,125	0,940003917635776	2853,125	0,964741950652206					2853,125	0,973919007197873	2853,125	0,944701997035105					2853,125	0,802700395720339	2853,125	0,604962441906684																																			
2856,25	0,899074745533936			2856,25	0,921585115041574					2856,25	0,939584312663018	2856,25	0,96432305096856					2856,25	0,973548422481869	2856,25	0,944011044741152					2856,25	0,80119730382026	2856,25	0,601887022910639																																			
2859,375	0,898420653239341			2859,375	0,921655364192856					2859,375	0,939483642503711	2859,375	0,964267287750052					2859,375	0,973623304274614	2859,375	0,944363728607226					2859,375	0,80355915975126	2859,375	0,606049736135882																																			
2862,5	0,898879424339163			2862,5	0,921502732920762					2862,5	0,939064022068201	2862,5	0,964224801203619					2862,5	0,973223173260032	2862,5	0,943993478428178					2862,5	0,802358897069445	2862,5	0,603763406828727																																			
2865,625	0,899491063558271			2865,625	0,921694053429048					2865,625	0,939213938388957	2865,625	0,963958851426405					2865,625	0,973041213410542	2865,625	0,944192594710929					2865,625	0,802927639732532	2865,625	0,604567681163567																																			
2868,75	0,89914525690742			2868,75	0,921475614500451					2868,75	0,93894985758263	2868,75	0,963718485357865					2868,75	0,972851641399259	2868,75	0,943722098562212					2868,75	0,801920825298378	2868,75	0,602498749652948																																			
2871,875	0,899181179649361			2871,875	0,921022165433406					2871,875	0,938367642500513	2871,875	0,963301301231045					2871,875	0,972406515674944	2871,875	0,942976697047981					2871,875	0,799901861007461	2871,875	0,598840842358257																																			
2875	0,899534716515628			2875	0,921384497369614					2875	0,938455333216825	2875	0,963233442960933					2875	0,972459646746029	2875	0,943361052780878					2875	0,80176623952092	2875	0,602246990931387																																			
2878,125	0,899185253370878			2878,125	0,92138389789145					2878,125	0,938245372013341	2878,125	0,963065283407963					2878,125	0,972352215670353	2878,125	0,943192652641495					2878,125	0,801596733077792	2878,125	0,602642462022627																																			
2881,25	0,899306166317304			2881,25	0,921186984925754					2881,25	0,93811983059843	2881,25	0,962847823831105					2881,25	0,972062431140798	2881,25	0,942938845217203					2881,25	0,801193243663527	2881,25	0,60178921903989																																			
2884,375	0,899222933201049			2884,375	0,921273607613262					2884,375	0,938097721575734	2884,375	0,962774052889793					2884,375	0,972109731678704	2884,375	0,94310741221026					2884,375	0,802381577810514	2884,375	0,603028014457124																																			
2887,5	0,898884319080176			2887,5	0,921149159149424					2887,5	0,937945928776844	2887,5	0,962422235296829					2887,5	0,971767941182354	2887,5	0,942555426640974					2887,5	0,801251111861911	2887,5	0,601096941159501																																			
2890,625	0,899311669816658			2890,625	0,920727322962855					2890,625	0,937519060273042	2890,625	0,961976455645617					2890,625	0,971199452023862	2890,625	0,941774542389994					2890,625	0,799794998794349	2890,625	0,597959563748063																																			
2893,75	0,899504272790761			2893,75	0,920958458642214					2893,75	0,937456184679466	2893,75	0,961991878775385					2893,75	0,971154873055246	2893,75	0,941899715323251					2893,75	0,800066984036915	2893,75	0,598357198599067																																			
2896,875	0,899031083054517			2896,875	0,921206188787297					2896,875	0,937516003182074	2896,875	0,961973772064891					2896,875	0,971234937110793	2896,875	0,942233330914802					2896,875	0,801433114782904	2896,875	0,600838671609709																																			
2900	0,898726111243474			2900	0,921316575270243					2900	0,937530155460785	2900	0,961775221606663					2900	0,971023613085104	2900	0,941962754225717					2900	0,801320708987307	2900	0,600593779594305																																			
2903,125	0,899032004686296			2903,125	0,921180794243301					2903,125	0,937292255854802	2903,125	0,961328910800633					2903,125	0,970728772082009	2903,125	0,941734185349004					2903,125	0,80115216840457	2903,125	0,600397939138134																																			
2906,25	0,898802066565139			2906,25	0,921701008763621					2906,25	0,937233129562282	2906,25	0,96138657816213					2906,25	0,970752744418198	2906,25	0,942231005539358					2906,25	0,802920061913209	2906,25	0,604312695529269																																			
2909,375	0,898364166274215			2909,375	0,921283840134863					2909,375	0,937189202879479	2909,375	0,961148187108696					2909,375	0,970468935471388	2909,375	0,941572826707767					2909,375	0,8015099483945	2909,375	0,601882374051872																																			
2912,5	0,898602800486833			2912,5	0,921551531142654					2912,5	0,937524525793729	2912,5	0,961042381832943					2912,5	0,97052853788277	2912,5	0,941884321703119					2912,5	0,803170294312517	2912,5	0,605298109720758																																			
2915,625	0,89891734324284			2915,625	0,921860353324531					2915,625	0,937194123423477	2915,625	0,960681845113763					2915,625	0,9702470744593	2915,625	0,941761445510296					2915,625	0,802804381321903	2915,625	0,604384047810896																																			
2918,75	0,898478990152424			2918,75	0,921635799834241					2918,75	0,936787110368581	2918,75	0,96037392786078					2918,75	0,969993303473517	2918,75	0,941454585452436					2918,75	0,802560341008822	2918,75	0,6033211096805																																			
2921,875	0,898458523856907			2921,875	0,921348989607764					2921,875	0,936550036462676	2921,875	0,960161019345506					2921,875	0,969806881087404	2921,875	0,941047967529945					2921,875	0,801649413873565	2921,875	0,601261646257661																																			
2925	0,89864129467871			2925	0,920952707378821					2925	0,936136458931827	2925	0,959649601278351					2925	0,969220462809247	2925	0,940294135051277					2925	0,799423332841907	2925	0,597483295024791																																			
2928,125	0,899060605915987			2928,125	0,921551715454642					2928,125	0,936496300580069	2928,125	0,959693253787948					2928,125	0,969384366575442	2928,125	0,94081718683367					2928,125	0,802376171808003	2928,125	0,603202199076004																																			
2931,25	0,898775726880188			2931,25	0,921457860524308					2931,25	0,936564432025624	2931,25	0,959540183331549					2931,25	0,969443944841531	2931,25	0,94098355495846					2931,25	0,803870387570351	2931,25	0,605840248365016																																			
