Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Re	Frequency in Hz	Wool_92_HF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_92_LF_1 Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_93_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_94_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_95_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_96_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_97_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_LF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_98_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_HF Normalized Surface Impedance continuous Im	Frequency in Hz	Wool_99_LF Normalized Surface Impedance continuous Im	
618,75	1,84124982357025	162,5	1,50367724895477	618,75	1,60817301273346	162,5	1,77681648731232	162,5	1,60544312000275	618,75	1,39206910133362	618,75	1,08054411411285	162,5	1,38873302936554	162,5	1,49264001846313	618,75	1,022132396698	618,75	0,851615428924561	162,5	1,39191687107086	162,5	1,57681262493134	618,75	0,690902531147003	618,75	0,584365785121918	162,5	1,89906001091003	618,75	-2,39179611206055	162,5	-9,26694965362549	618,75	-2,54901266098022	162,5	-9,50417709350586	162,5	-9,19681644439697	618,75	-2,49029445648193	618,75	-2,51473665237427	162,5	-9,12726879119873	162,5	-9,18416118621826	618,75	-2,68965148925781	618,75	-2,82236981391907	162,5	-9,41461086273193	162,5	-9,57560634613037	618,75	-3,04128623008728	618,75	-3,34041213989258	162,5	-10,1257524490356	
621,875	1,86118650436401	165,625	1,79347205162048	621,875	1,61434507369995	165,625	1,99200057983398	165,625	1,80982792377472	621,875	1,39639019966125	621,875	1,08273100852966	165,625	1,58379137516022	165,625	1,68955492973328	621,875	1,02270817756653	621,875	0,850306451320648	165,625	1,6030547618866	165,625	1,78636837005615	621,875	0,685997843742371	621,875	0,577495694160461	165,625	2,12098264694214	621,875	-2,3708348274231	165,625	-9,14203071594238	621,875	-2,54490542411804	165,625	-9,37133121490479	165,625	-9,0744161605835	621,875	-2,4874062538147	621,875	-2,51226401329041	165,625	-9,00726795196533	165,625	-9,07066345214844	621,875	-2,68864631652832	621,875	-2,82161402702332	165,625	-9,30911064147949	165,625	-9,46008205413818	621,875	-3,0395040512085	621,875	-3,34131932258606	165,625	-10,0044317245483	
625	1,83749234676361	168,75	2,31742763519287	625	1,62056624889374	168,75	1,6430641412735	168,75	1,49435544013977	625	1,40231883525848	625	1,08990001678467	168,75	1,29513609409332	168,75	1,39095747470856	625	1,03076136112213	625	0,859205424785614	168,75	1,29864513874054	168,75	1,45344007015228	625	0,696529030799866	625	0,589772939682007	168,75	1,72288167476654	625	-2,35159206390381	168,75	-9,04990482330322	625	-2,51697254180908	168,75	-8,66091442108154	168,75	-8,39511203765869	625	-2,46287608146667	625	-2,48952889442444	168,75	-8,32778358459473	168,75	-8,39466190338135	625	-2,66557264328003	625	-2,79870128631592	168,75	-8,59571170806885	168,75	-8,73696804046631	625	-3,0137505531311	625	-3,31533312797546	168,75	-9,23020553588867	
628,125	1,84544968605042	171,875	2,10650706291199	628,125	1,60508835315704	171,875	2,0494441986084	171,875	1,86612498760223	628,125	1,38772654533386	628,125	1,07756555080414	171,875	1,64517891407013	171,875	1,75392055511475	628,125	1,01735770702362	628,125	0,846106231212616	171,875	1,65713751316071	171,875	1,84069097042084	628,125	0,682657063007355	628,125	0,574273645877838	171,875	2,17198896408081	628,125	-2,35389184951782	171,875	-8,44850826263428	628,125	-2,4945695400238	171,875	-8,86809349060059	171,875	-8,59767818450928	628,125	-2,44161486625671	628,125	-2,46661686897278	171,875	-8,53773498535156	171,875	-8,60862159729004	628,125	-2,64097881317139	628,125	-2,77176785469055	171,875	-8,82931232452393	171,875	-8,9720516204834	628,125	-2,9818742275238	628,125	-3,28042912483215	171,875	-9,48450183868408	
631,25	1,84155893325806	175	1,9278461933136	631,25	1,61561846733093	175	2,055748462677	175	1,87728750705719	631,25	1,39738368988037	631,25	1,08872222900391	175	1,66306865215302	175	1,76805758476257	631,25	1,02863681316376	631,25	0,859279990196228	175	1,69123220443726	175	1,84948587417603	631,25	0,698130190372467	631,25	0,591220498085022	175	2,16179466247559	631,25	-2,33536219596863	175	-8,69950103759766	631,25	-2,46494221687317	175	-8,42984867095947	175	-8,18299293518066	631,25	-2,41559290885925	631,25	-2,44361114501953	175	-8,12736892700195	175	-8,20320987701416	631,25	-2,61804628372192	631,25	-2,74965572357178	175	-8,40919399261475	175	-8,54452610015869	631,25	-2,95947813987732	631,25	-3,25871515274048	175	-9,01803207397461	
634,375	1,84566855430603	178,125	1,78514456748962	634,375	1,61618614196777	178,125	1,71382689476013	178,125	1,55290102958679	634,375	1,39676702022552	634,375	1,08787250518799	178,125	1,3379487991333	178,125	1,43579077720642	634,375	1,02655792236328	634,375	0,857087671756744	178,125	1,33854949474335	178,125	1,49045062065125	634,375	0,695081889629364	634,375	0,586017251014709	178,125	1,75962126255035	634,375	-2,31916046142578	178,125	-8,31858062744141	634,375	-2,45036888122559	178,125	-8,47095394134521	178,125	-8,20963096618652	634,375	-2,40229630470276	634,375	-2,43105959892273	178,125	-8,13582229614258	178,125	-8,2273645401001	634,375	-2,60602450370789	634,375	-2,73738861083984	178,125	-8,42057800292969	178,125	-8,57985401153564	634,375	-2,94605493545532	634,375	-3,24553632736206	178,125	-9,08802890777588	
637,5	1,84118509292603	181,25	1,85722756385803	637,5	1,61260795593262	181,25	1,78334867954254	181,25	1,61219334602356	637,5	1,39122498035431	637,5	1,08173537254333	181,25	1,38661909103394	181,25	1,48943734169006	637,5	1,01880538463593	637,5	0,848315954208374	181,25	1,39025664329529	181,25	1,54403555393219	637,5	0,68430083990097	637,5	0,571500599384308	181,25	1,8229923248291	637,5	-2,29163765907288	181,25	-8,41224384307861	637,5	-2,44349265098572	181,25	-8,54682731628418	181,25	-8,27858734130859	637,5	-2,39536619186401	637,5	-2,42329430580139	181,25	-8,20340442657471	181,25	-8,30232620239258	637,5	-2,59905433654785	637,5	-2,72928309440613	181,25	-8,49913215637207	181,25	-8,6692419052124	637,5	-2,93674421310425	637,5	-3,23572206497192	181,25	-9,19624900817871	
640,625	1,84937345981598	184,375	1,91662192344666	640,625	1,62817001342773	184,375	1,96548020839691	184,375	1,78337585926056	640,625	1,40295946598053	640,625	1,09109270572662	184,375	1,55088496208191	184,375	1,66119956970215	640,625	1,02738046646118	640,625	0,855418801307678	184,375	1,56515514850616	184,375	1,72704172134399	640,625	0,689437806606293	640,625	0,574799060821533	184,375	2,02413654327393	640,625	-2,28490805625916	184,375	-7,99968576431274	640,625	-2,4394359588623	184,375	-8,36034870147705	184,375	-8,10609436035156	640,625	-2,39288830757141	640,625	-2,42245030403137	184,375	-8,04044437408447	184,375	-8,14005374908447	640,625	-2,60030651092529	640,625	-2,73190069198608	184,375	-8,33211803436279	184,375	-8,49915885925293	640,625	-2,94105672836304	640,625	-3,24244141578674	184,375	-9,00640296936035	
643,75	1,85628914833069	187,5	2,03189921379089	643,75	1,60722410678864	187,5	1,97374641895294	187,5	1,80276453495026	643,75	1,3836590051651	643,75	1,07485044002533	187,5	1,58192765712738	187,5	1,68449866771698	643,75	1,00786304473877	643,75	0,837506532669067	187,5	1,60505032539368	187,5	1,74905824661255	643,75	0,671061396598816	643,75	0,553316831588745	187,5	2,0229480266571	643,75	-2,26340270042419	187,5	-8,09000396728516	643,75	-2,41566133499146	187,5	-7,85714721679688	187,5	-7,63105583190918	643,75	-2,36756157875061	643,75	-2,39424300193787	187,5	-7,57410907745361	187,5	-7,67167329788208	643,75	-2,57013010978699	643,75	-2,69844174385071	187,5	-7,85105895996094	187,5	-7,99679040908813	643,75	-2,90256309509277	643,75	-3,19714665412903	187,5	-8,45881748199463	
646,875	1,85986566543579	190,625	1,98070585727692	646,875	1,61821413040161	190,625	2,08296942710876	190,625	1,90113639831543	646,875	1,39349842071533	646,875	1,08521473407745	190,625	1,66681838035583	190,625	1,77521157264709	646,875	1,01863574981689	646,875	0,849801242351532	190,625	1,67025804519653	190,625	1,84337377548218	646,875	0,684656083583832	646,875	0,567658007144928	190,625	2,13350653648376	646,875	-2,24452352523804	190,625	-7,94327402114868	646,875	-2,39574408531189	190,625	-7,96396064758301	190,625	-7,73255348205566	646,875	-2,34912633895874	646,875	-2,37889051437378	190,625	-7,6759090423584	190,625	-7,78271007537842	646,875	-2,55509352684021	646,875	-2,68442630767822	190,625	-7,96117925643921	190,625	-8,12328720092773	646,875	-2,88957810401917	646,875	-3,18469214439392	190,625	-8,60392761230469	
650	1,84518682956696	193,75	2,00590419769287	650	1,60749590396881	193,75	1,9097146987915	193,75	1,74477887153625	650	1,38129305839539	650	1,0724800825119	193,75	1,52877473831177	193,75	1,62586319446564	650	1,00238752365112	650	0,832255601882935	193,75	1,54187488555908	193,75	1,67490112781525	650	0,663866639137268	650	0,541057646274567	193,75	1,92435204982758	650	-2,2418053150177	193,75	-7,6043758392334	650	-2,39362144470215	193,75	-7,51317310333252	193,75	-7,30332136154175	650	-2,34507989883423	650	-2,37295913696289	193,75	-7,24701690673828	193,75	-7,35146570205688	650	-2,54901552200317	650	-2,67714142799377	193,75	-7,53299713134766	193,75	-7,66283321380615	650	-2,87987494468689	650	-3,17248344421387	193,75	-8,10391330718994	
653,125	1,85880744457245	196,875	1,98625910282135	653,125	1,61924147605896	196,875	1,92523860931396	196,875	1,75241041183472	653,125	1,39258193969727	653,125	1,08416843414307	196,875	1,52105152606964	196,875	1,62323653697968	653,125	1,01376271247864	653,125	0,844564497470856	196,875	1,52320313453674	196,875	1,67035734653473	653,125	0,677497625350952	653,125	0,55590146780014	196,875	1,93047535419464	653,125	-2,21305680274963	196,875	-7,71515560150146	653,125	-2,37290954589844	196,875	-7,70484161376953	196,875	-7,48141670227051	653,125	-2,32638311386108	653,125	-2,35724496841431	196,875	-7,42048740386963	196,875	-7,53686285018921	653,125	-2,53318452835083	653,125	-2,66317272186279	196,875	-7,706711769104	196,875	-7,87319755554199	653,125	-2,86703205108643	653,125	-3,15961670875549	196,875	-8,35162258148193	
656,25	1,85831129550934	200	1,65770268440247	656,25	1,62517583370209	200	1,71784496307373	200	1,55514025688171	656,25	1,39833950996399	656,25	1,09086263179779	200	1,31771492958069	200	1,41522884368896	656,25	1,02029514312744	656,25	0,851633012294769	200	1,30650341510773	200	1,43820476531982	656,25	0,685673117637634	656,25	0,564645648002625	200	1,6714301109314	656,25	-2,22105288505554	200	-7,61175489425659	656,25	-2,35412573814392	200	-7,83164215087891	200	-7,59382677078247	656,25	-2,30897283554077	656,25	-2,34179925918579	200	-7,51850509643555	200	-7,64778184890747	656,25	-2,51681518554688	656,25	-2,64787125587463	200	-7,82295322418213	200	-7,99715709686279	656,25	-2,85153961181641	656,25	-3,14211630821228	200	-8,50972461700439	
659,375	1,83976304531097	203,125	1,90852308273315	659,375	1,61413383483887	203,125	1,61589980125427	203,125	1,45436644554138	659,375	1,38841140270233	659,375	1,08292782306671	203,125	1,20802140235901	203,125	1,30611515045166	659,375	1,01058554649353	659,375	0,843420803546906	203,125	1,17747461795807	203,125	1,31294167041779	659,375	0,676807880401611	659,375	0,554517567157745	203,125	1,53030848503113	659,375	-2,2121787071228	203,125	-7,5196795463562	659,375	-2,33526825904846	203,125	-7,90914011001587	203,125	-7,66202163696289	659,375	-2,28942227363586	659,375	-2,32138824462891	203,125	-7,57867193222046	203,125	-7,71817255020142	659,375	-2,49474287033081	659,375	-2,62408947944641	203,125	-7,89235734939575	203,125	-8,0813684463501	659,375	-2,82557606697083	659,375	-3,1115255355835	203,125	-8,61931610107422	
662,5	1,84019708633423	206,25	1,79523956775665	662,5	1,6183443069458	206,25	1,58136701583862	206,25	1,43213748931885	662,5	1,38996398448944	662,5	1,08133208751678	206,25	1,21398687362671	206,25	1,30264961719513	662,5	1,00651431083679	662,5	0,836972951889038	206,25	1,20651185512543	206,25	1,31310546398163	662,5	0,666612207889557	662,5	0,539297640323639	206,25	1,508868932724	662,5	-2,18870162963867	206,25	-7,64298439025879	662,5	-2,33985495567322	206,25	-7,17387056350708	206,25	-6,96621036529541	662,5	-2,29345297813416	662,5	-2,3257212638855	206,25	-6,89752197265625	206,25	-7,02434158325195	662,5	-2,50039291381836	662,5	-2,63056135177612	206,25	-7,17363357543945	206,25	-7,33790826797485	662,5	-2,83326530456543	662,5	-3,12027621269226	206,25	-7,79284524917603	
665,625	1,84765660762787	209,375	1,75295031070709	665,625	1,61082339286804	209,375	1,71740388870239	209,375	1,55507707595825	665,625	1,38208448886871	665,625	1,07317674160004	209,375	1,32312798500061	209,375	1,41767799854279	665,625	0,996508896350861	665,625	0,827079892158508	209,375	1,31536293029785	209,375	1,43309485912323	665,625	0,654985249042511	665,625	0,52473109960556	209,375	1,64509475231171	665,625	-2,17101311683655	209,375	-6,99178838729858	665,625	-2,32987523078918	209,375	-7,28240823745728	209,375	-7,0693473815918	665,625	-2,28268241882324	665,625	-2,31458234786987	209,375	-7,00171041488647	209,375	-7,13574695587158	665,625	-2,4883725643158	665,625	-2,61804556846619	209,375	-7,29304647445679	209,375	-7,46753883361816	665,625	-2,81928420066834	665,625	-3,10305166244507	209,375	-7,94379472732544	
668,75	1,85659646987915	212,5	2,075279712677	668,75	1,61452507972717	212,5	1,62543904781342	212,5	1,4586169719696	668,75	1,38707804679871	668,75	1,07954180240631	212,5	1,20947265625	212,5	1,30429422855377	668,75	1,00285029411316	668,75	0,835159420967102	212,5	1,17674684524536	212,5	1,3038547039032	668,75	0,663705766201019	668,75	0,534847557544708	212,5	1,50806069374084	668,75	-2,17482471466064	212,5	-7,30669450759888	668,75	-2,30645561218262	212,5	-7,56276416778564	212,5	-7,32770919799805	668,75	-2,26062226295471	668,75	-2,29462552070618	212,5	-7,24471092224121	212,5	-7,39710807800293	668,75	-2,46728587150574	668,75	-2,59784770011902	212,5	-7,56741333007813	212,5	-7,7592339515686	668,75	-2,79843235015869	668,75	-3,07928085327148	212,5	-8,28970050811768	
671,875	1,85464251041412	215,625	1,9100946187973	671,875	1,6282662153244	215,625	1,68905699253082	215,625	1,5315363407135	671,875	1,39937484264374	671,875	1,0910496711731	215,625	1,30466020107269	215,625	1,39252746105194	671,875	1,0139696598053	671,875	0,846133291721344	215,625	1,29429256916046	215,625	1,40045857429504	671,875	0,674129903316498	671,875	0,545033037662506	215,625	1,59697949886322	671,875	-2,14145159721375	215,625	-7,01655054092407	671,875	-2,29527759552002	215,625	-6,92442464828491	215,625	-6,7272515296936	671,875	-2,25095844268799	671,875	-2,28787660598755	215,625	-6,66366863250732	215,625	-6,80003213882446	671,875	-2,46089816093445	671,875	-2,59391975402832	215,625	-6,94753646850586	215,625	-7,12016344070435	671,875	-2,79642486572266	671,875	-3,07842874526978	215,625	-7,57620525360107	
675	1,85753154754639	218,75	2,04604530334473	675	1,62185204029083	218,75	1,73859667778015	218,75	1,56969130039215	675	1,39449799060822	675	1,08868396282196	218,75	1,32338404655457	218,75	1,41726517677307	675	1,01100516319275	675	0,845287442207336	218,75	1,30993902683258	218,75	1,42032587528229	675	0,674057006835938	675	0,545671164989471	218,75	1,627326130867	675	-2,11476135253906	218,75	-6,96133995056152	675	-2,26777338981628	218,75	-7,16500091552734	218,75	-6,95090818405151	675	-2,22484970092773	675	-2,26225447654724	218,75	-6,87978315353394	218,75	-7,03176593780518	675	-2,43327522277832	675	-2,56608557701111	218,75	-7,19053316116333	218,75	-7,37742280960083	675	-2,76717376708984	675	-3,04403758049011	218,75	-7,87577629089355	
678,125	1,84441590309143	221,875	1,78340911865234	678,125	1,61818373203278	221,875	1,6705584526062	221,875	1,51069092750549	678,125	1,39187574386597	678,125	1,08698284626007	221,875	1,27415752410889	221,875	1,36197090148926	678,125	1,00826799869537	678,125	0,842680215835571	221,875	1,25650537014008	221,875	1,36026418209076	678,125	0,671912491321564	678,125	0,543859839439392	221,875	1,54898154735565	678,125	-2,11089634895325	221,875	-6,78015518188477	678,125	-2,25008201599121	221,875	-6,87253379821777	221,875	-6,67134952545166	678,125	-2,20776009559631	678,125	-2,24532842636108	221,875	-6,60484600067139	221,875	-6,75107097625732	678,125	-2,41468620300293	678,125	-2,54722118377686	221,875	-6,9072060585022	221,875	-7,07973432540894	678,125	-2,74703884124756	678,125	-3,01960062980652	221,875	-7,55237340927124	
681,25	1,86154282093048	225	1,87743723392487	681,25	1,61972403526306	225	1,7828962802887	225	1,61569726467133	681,25	1,39248275756836	681,25	1,08648872375488	225	1,37332093715668	225	1,46467888355255	681,25	1,00571823120117	681,25	0,839772820472717	225	1,3590075969696	225	1,47044825553894	681,25	0,666252672672272	681,25	0,535582363605499	225	1,67050552368164	681,25	-2,1102499961853	225	-6,65151500701904	681,25	-2,24701046943665	225	-6,79245090484619	225	-6,59819221496582	681,25	-2,20404100418091	681,25	-2,24221038818359	225	-6,53612279891968	225	-6,68368625640869	681,25	-2,41154837608337	681,25	-2,54499316215515	225	-6,83671808242798	225	-7,01553297042847	681,25	-2,74399876594543	681,25	-3,01621961593628	225	-7,48436260223389	
684,375	1,84977054595947	228,125	1,77637195587158	684,375	1,62077784538269	228,125	1,7760226726532	228,125	1,60915017127991	684,375	1,3930401802063	684,375	1,08616614341736	228,125	1,36688315868378	228,125	1,45666790008545	684,375	1,00480377674103	684,375	0,839009404182434	228,125	1,35730600357056	228,125	1,45896351337433	684,375	0,664183855056763	684,375	0,533178329467773	228,125	1,65413439273834	684,375	-2,1127245426178	228,125	-6,65747928619385	684,375	-2,23758411407471	228,125	-6,67531251907349	228,125	-6,48612117767334	684,375	-2,19532132148743	684,375	-2,23436641693115	228,125	-6,42520332336426	228,125	-6,57373666763306	684,375	-2,40305066108704	684,375	-2,53814792633057	228,125	-6,72636985778809	228,125	-6,90183258056641	684,375	-2,73759365081787	684,375	-3,00819396972656	228,125	-7,36429452896118	
687,5	1,84549510478973	231,25	2,03035497665405	687,5	1,62134110927582	231,25	1,75435519218445	231,25	1,58669233322144	687,5	1,39216220378876	687,5	1,0808984041214	231,25	1,34109997749329	231,25	1,4285751581192	687,5	0,996335744857788	687,5	0,828817665576935	231,25	1,3223819732666	231,25	1,42410612106323	687,5	0,650107502937317	687,5	0,514074325561523	231,25	1,61464238166809	687,5	-2,08919453620911	231,25	-6,5150032043457	687,5	-2,24265694618225	231,25	-6,64624977111816	231,25	-6,45510101318359	687,5	-2,19970870018005	687,5	-2,23804712295532	231,25	-6,39221954345703	231,25	-6,54517984390259	687,5	-2,40742993354797	687,5	-2,54353499412537	231,25	-6,69548225402832	231,25	-6,87843179702759	687,5	-2,74367547035217	687,5	-3,01478123664856	231,25	-7,34770965576172	
690,625	1,85255324840546	234,375	1,78623580932617	690,625	1,59404385089874	234,375	1,77136659622192	234,375	1,60550546646118	690,625	1,36876356601715	690,625	1,06519019603729	234,375	1,36182582378387	234,375	1,4486231803894	690,625	0,980094194412231	690,625	0,814513742923737	234,375	1,34296202659607	234,375	1,44409441947937	690,625	0,63776695728302	690,625	0,503004491329193	234,375	1,62860941886902	690,625	-2,06855726242065	234,375	-6,43976736068726	690,625	-2,20588159561157	234,375	-6,49456167221069	234,375	-6,31204032897949	690,625	-2,16266560554504	690,625	-2,19849920272827	234,375	-6,25315237045288	234,375	-6,40583467483521	690,625	-2,36196208000183	690,625	-2,49515795707703	234,375	-6,55481433868408	234,375	-6,73200607299805	690,625	-2,69015860557556	690,625	-2,94917821884155	234,375	-7,18895387649536	
693,75	1,85116338729858	237,5	1,6170072555542	693,75	1,61643826961517	237,5	1,64936685562134	237,5	1,48329520225525	693,75	1,38737797737122	693,75	1,08047521114349	237,5	1,23040902614594	237,5	1,31487095355988	693,75	0,995249450206757	693,75	0,828152716159821	237,5	1,1960072517395	237,5	1,2905501127243	693,75	0,648617923259735	693,75	0,511569321155548	237,5	1,45873701572418	693,75	-2,06312847137451	237,5	-6,45370244979858	693,75	-2,20748686790466	237,5	-6,61674690246582	237,5	-6,42087316513062	693,75	-2,16678547859192	693,75	-2,20611310005188	237,5	-6,34910488128662	237,5	-6,51441478729248	693,75	-2,37237310409546	693,75	-2,50922250747681	237,5	-6,66020679473877	237,5	-6,85557889938354	693,75	-2,70845890045166	693,75	-2,97179651260376	237,5	-7,34360408782959	
696,875	1,84564292430878	240,625	1,63622212409973	696,875	1,61797404289246	240,625	1,42512094974518	240,625	1,27863967418671	696,875	1,38846755027771	696,875	1,08126676082611	240,625	1,04808020591736	240,625	1,11600732803345	696,875	0,995222091674805	696,875	0,827704310417175	240,625	1,01121091842651	240,625	1,07605803012848	696,875	0,646311461925507	696,875	0,50772899389267	240,625	1,20234906673431	696,875	-2,05440211296082	240,625	-6,26124477386475	696,875	-2,19710302352905	240,625	-6,29672288894653	240,625	-6,11163377761841	696,875	-2,15711784362793	696,875	-2,19706535339355	240,625	-6,03604745864868	240,625	-6,19298267364502	696,875	-2,3625795841217	696,875	-2,50058603286743	240,625	-6,31717681884766	240,625	-6,50838375091553	696,875	-2,6991879940033	696,875	-2,96094608306885	240,625	-6,96245193481445	
700	1,85103678703308	243,75	1,85337352752686	700	1,61404156684875	243,75	1,54821336269379	243,75	1,39212560653687	700	1,3863388299942	700	1,08097493648529	243,75	1,14746522903442	243,75	1,22138333320618	700	0,995881974697113	700	0,829570472240448	243,75	1,10558116436005	243,75	1,18597829341888	700	0,648330092430115	700	0,510864615440369	243,75	1,3282299041748	700	-2,04634690284729	243,75	-6,13593196868896	700	-2,1734631061554	243,75	-6,34535455703735	243,75	-6,15866565704346	700	-2,13386821746826	700	-2,17551946640015	243,75	-6,08648014068604	243,75	-6,24854040145874	700	-2,33924841880798	700	-2,47686886787415	243,75	-6,3825249671936	243,75	-6,57854795455933	700	-2,67477703094482	700	-2,93103122711182	243,75	-7,047532081604	
703,125	1,84727442264557	246,875	1,75230693817139	703,125	1,60866105556488	246,875	1,70242393016815	246,875	1,54097926616669	703,125	1,38058662414551	703,125	1,07515954971313	246,875	1,29562437534332	246,875	1,37440574169159	703,125	0,988839089870453	703,125	0,821949243545532	246,875	1,2670156955719	246,875	1,35302746295929	703,125	0,638428807258606	703,125	0,499101161956787	246,875	1,5125048160553	703,125	-2,0335955619812	246,875	-6,18346452713013	703,125	-2,16627192497253	246,875	-6,16371297836304	246,875	-5,99195957183838	703,125	-2,12620091438293	703,125	-2,16736149787903	246,875	-5,93331336975098	246,875	-6,09000205993652	703,125	-2,32990980148315	703,125	-2,46797132492065	246,875	-6,24093437194824	246,875	-6,41429090499878	703,125	-2,66605234146118	703,125	-2,91685819625854	246,875	-6,86295890808105	
706,25	1,85536813735962	250	1,65001404285431	706,25	1,61863493919373	250	1,71674251556396	250	1,55265414714813	706,25	1,38790559768677	706,25	1,08021783828735	250	1,30592751502991	250	1,38537168502808	706,25	0,992975234985352	706,25	0,825263738632202	250	1,28100883960724	250	1,36128115653992	706,25	0,63819944858551	706,25	0,497687071561813	250	1,5185831785202	706,25	-2,00632476806641	250	-6,03046131134033	706,25	-2,16309905052185	250	-6,10245084762573	250	-5,93243598937988	706,25	-2,12453818321228	706,25	-2,1670355796814	250	-5,87476873397827	250	-6,03368520736694	706,25	-2,33115148544312	706,25	-2,47146105766296	250	-6,17277860641479	250	-6,35833740234375	706,25	-2,67081880569458	706,25	-2,92196726799011	250	-6,80714321136475	
709,375	1,85142803192139	253,125	1,64558565616608	709,375	1,62741684913635	253,125	1,59588861465454	253,125	1,43680238723755	709,375	1,39625465869904	709,375	1,08988654613495	253,125	1,19040834903717	253,125	1,26299440860748	709,375	1,00195801258087	709,375	0,835034310817719	253,125	1,14382660388947	253,125	1,21987879276276	709,375	0,647404551506042	709,375	0,508553385734558	253,125	1,35369253158569	709,375	-2,00341010093689	253,125	-5,96628952026367	709,375	-2,14569425582886	253,125	-6,08718109130859	253,125	-5,913414478302	709,375	-2,10837340354919	709,375	-2,1527886390686	253,125	-5,84922170639038	253,125	-6,01130437850952	709,375	-2,31728911399841	709,375	-2,46030282974243	253,125	-6,14169836044312	253,125	-6,33670234680176	709,375	-2,66089200973511	709,375	-2,90898966789246	253,125	-6,79327535629272	
712,5	1,84443247318268	256,25	1,73037755489349	712,5	1,59845066070557	256,25	1,56504201889038	256,25	1,41000473499298	712,5	1,3706442117691	712,5	1,07015347480774	256,25	1,17051076889038	256,25	1,23811042308807	712,5	0,9818075299263	712,5	0,818530321121216	256,25	1,13128805160522	256,25	1,19616961479187	712,5	0,629499495029449	712,5	0,494852244853973	256,25	1,32314097881317	712,5	-1,99452221393585	256,25	-5,87154722213745	712,5	-2,11540079116821	256,25	-5,90733051300049	256,25	-5,74137926101685	712,5	-2,07745718955994	712,5	-2,12020349502563	256,25	-5,67682504653931	256,25	-5,83811092376709	712,5	-2,27800464630127	712,5	-2,42087054252625	256,25	-5,97033929824829	256,25	-6,15155744552612	712,5	-2,6128523349762	712,5	-2,84801530838013	256,25	-6,59099769592285	
715,625	1,84668231010437	259,375	1,751669049263	715,625	1,6126492023468	259,375	1,70774102210999	259,375	1,54325973987579	715,625	1,38177001476288	715,625	1,07720530033112	259,375	1,29534077644348	259,375	1,36946749687195	715,625	0,986656486988068	715,625	0,820282340049744	259,375	1,25942933559418	259,375	1,33489394187927	715,625	0,625856161117554	715,625	0,488457083702087	259,375	1,47815561294556	715,625	-1,96886599063873	259,375	-5,88960409164429	715,625	-2,12207722663879	259,375	-5,8838267326355	259,375	-5,7219066619873	715,625	-2,08498167991638	715,625	-2,12959909439087	259,375	-5,66634368896484	259,375	-5,82982349395752	715,625	-2,28935050964355	715,625	-2,43543982505798	259,375	-5,96659994125366	259,375	-6,15269947052002	715,625	-2,63113570213318	715,625	-2,86728644371033	259,375	-6,59572553634644	
