Frequency in Hz	Wool_99 Sound Reflection Factor continuous Re	Frequency in Hz	Wool_99 Sound Reflection Factor continuous Im	
215.625	0.919025540351868	215.625	-0.23622789978981	
218.75	0.923769056797028	218.75	-0.228512898087502	
221.875	0.919762194156647	221.875	-0.23773655295372	
225	0.91541975736618	225	-0.237044647336006	
228.125	0.913372933864594	228.125	-0.240359768271446	
231.25	0.914027631282806	231.25	-0.241600871086121	
234.375	0.910272061824799	234.375	-0.245395958423615	
237.5	0.918006420135498	237.5	-0.244893297553062	
240.625	0.917400658130646	240.625	-0.261127471923828	
243.75	0.915472865104675	243.75	-0.255862832069397	
246.875	0.905921399593353	246.875	-0.256977647542953	
250	0.904382646083832	250	-0.258431434631348	
253.125	0.908927738666534	253.125	-0.262854635715485	
256.25	0.904863834381104	256.25	-0.269911378622055	
259.375	0.900164663791656	259.375	-0.265716403722763	
262.5	0.903490126132965	262.5	-0.273506700992584	
265.625	0.90547114610672	265.625	-0.280597597360611	
268.75	0.902835726737976	268.75	-0.276380091905594	
271.875	0.898362100124359	271.875	-0.284407109022141	
275	0.902479231357574	275	-0.286151230335236	
278.125	0.895561635494232	278.125	-0.291221499443054	
281.25	0.895772755146027	281.25	-0.290678441524506	
284.375	0.895485043525696	284.375	-0.293056070804596	
287.5	0.906921982765198	287.5	-0.292005062103271	
290.625	0.891232013702393	290.625	-0.310341119766235	
293.75	0.893435835838318	293.75	-0.309421122074127	
296.875	0.888295710086823	296.875	-0.311593621969223	
300	0.881816625595093	300	-0.313979297876358	
303.125	0.88129848241806	303.125	-0.323196738958359	
306.25	0.876551508903503	306.25	-0.325389295816422	
309.375	0.871207177639008	309.375	-0.325379520654678	
312.5	0.860354602336884	312.5	-0.332139521837235	
315.625	0.851036965847015	315.625	-0.317022919654846	
318.75	0.849643647670746	318.75	-0.319956809282303	
321.875	0.859618425369263	321.875	-0.312689214944839	
325	0.862622439861298	325	-0.308984577655792	
328.125	0.859700500965118	328.125	-0.305733382701874	
331.25	0.869153618812561	331.25	-0.320450037717819	
334.375	0.870802462100983	334.375	-0.322926253080368	
337.5	0.868683874607086	337.5	-0.320521682500839	
340.625	0.871843039989471	340.625	-0.326539754867554	
343.75	0.866122305393219	343.75	-0.334721863269806	
346.875	0.867451429367065	346.875	-0.33667403459549	
350	0.865873634815216	350	-0.335897296667099	
353.125	0.867488265037537	353.125	-0.338509261608124	
356.25	0.870602548122406	356.25	-0.347767531871796	
359.375	0.865795195102692	359.375	-0.357640534639359	
